Date,Open,High,Low,Close,Adj Close,Volume
2017-03-07,845.4799800000001,848.4600220000001,843.75,846.0200199999999,846.0200199999999,2247600
2017-03-08,848.0,853.070007,846.7899779999999,850.5,850.5,2286500
2017-03-09,851.0,856.400024,850.3099980000001,853.0,853.0,2048200
2017-03-10,857.0,857.349976,851.7199710000001,852.4600220000001,852.4600220000001,2436400
2017-03-13,851.7700199999999,855.6900019999999,851.7100220000001,854.590027,854.590027,1909700
2017-03-14,853.5499880000001,853.75,847.5499880000001,852.5300289999999,852.5300289999999,2130600
2017-03-15,854.330017,854.4500119999999,847.1099849999999,852.9699710000001,852.9699710000001,2562200
2017-03-16,855.2999880000001,855.5,850.51001,853.419983,853.419983,1842300
2017-03-17,853.48999,853.830017,850.6400150000001,852.3099980000001,852.3099980000001,3384400
2017-03-20,851.51001,857.7999880000001,851.01001,856.9699710000001,856.9699710000001,2282700
2017-03-21,858.840027,862.7999880000001,841.3099980000001,843.2000119999999,843.2000119999999,4382900
2017-03-22,840.429993,849.3699949999999,839.0499880000001,848.0599980000001,848.0599980000001,2658700
2017-03-23,848.2000119999999,850.8900150000001,844.7999880000001,847.3800050000001,847.3800050000001,1953000
2017-03-24,851.679993,851.7999880000001,843.5300289999999,845.6099849999999,845.6099849999999,2138300
2017-03-27,838.070007,850.2999880000001,833.5,846.820007,846.820007,2755800
2017-03-28,851.75,858.4600220000001,850.099976,856.0,856.0,3041600
2017-03-29,859.0499880000001,876.4400019999999,859.0200199999999,874.320007,874.320007,4485800
2017-03-30,874.9500119999999,877.0599980000001,871.659973,876.340027,876.340027,2762700
2017-03-31,877.0,890.349976,876.650024,886.5399779999999,886.5399779999999,3957600
2017-04-03,888.0,893.48999,885.419983,891.51001,891.51001,3422300
2017-04-04,891.5,908.5399779999999,890.2800289999999,906.830017,906.830017,4984700
2017-04-05,910.820007,923.7199710000001,905.6199949999999,909.2800289999999,909.2800289999999,7508400
2017-04-06,913.7999880000001,917.1900019999999,894.48999,898.2800289999999,898.2800289999999,6344100
2017-04-07,899.650024,900.090027,889.3099980000001,894.8800050000001,894.8800050000001,3710900
2017-04-10,899.6300050000001,908.51001,899.0,907.0399779999999,907.0399779999999,3184300
2017-04-11,907.0399779999999,911.23999,897.5,902.3599849999999,902.3599849999999,3012700
2017-04-12,903.090027,904.090027,895.25,896.2299800000001,896.2299800000001,2456100
2017-04-13,891.4500119999999,894.9699710000001,884.48999,884.669983,884.669983,3174600
2017-04-17,887.5,902.3800050000001,887.5,901.98999,901.98999,2854700
2017-04-18,900.98999,909.6099849999999,900.7800289999999,903.7800289999999,903.7800289999999,2999200
2017-04-19,907.840027,910.5,897.3699949999999,899.2000119999999,899.2000119999999,2870200
2017-04-20,899.7000119999999,905.320007,896.2899779999999,902.0599980000001,902.0599980000001,2814400
2017-04-21,902.669983,903.650024,896.7700199999999,898.5300289999999,898.5300289999999,2420500
2017-04-24,908.679993,909.98999,903.820007,907.409973,907.409973,3122900
2017-04-25,907.0399779999999,909.4799800000001,903.0,907.6199949999999,907.6199949999999,3380600
2017-04-26,910.2999880000001,915.75,907.5599980000001,909.2899779999999,909.2899779999999,2608900
2017-04-27,914.3900150000001,921.8599849999999,912.1099849999999,918.3800050000001,918.3800050000001,5305500
2017-04-28,948.830017,949.590027,924.330017,924.98999,924.98999,7335800
2017-05-01,927.7999880000001,954.400024,927.7999880000001,948.2299800000001,948.2299800000001,5466500
2017-05-02,946.650024,950.099976,941.409973,946.9400019999999,946.9400019999999,3848800
2017-05-03,946.0,946.0,935.900024,941.0300289999999,941.0300289999999,3582700
2017-05-04,944.75,945.0,934.2199710000001,937.5300289999999,937.5300289999999,2418400
2017-05-05,940.5200199999999,940.7899779999999,930.2999880000001,934.150024,934.150024,2866400
2017-05-08,940.9500119999999,949.0499880000001,939.2100220000001,949.0399779999999,949.0399779999999,3415700
2017-05-09,952.7999880000001,957.8900150000001,950.2000119999999,952.820007,952.820007,3262100
2017-05-10,953.5,953.75,945.0,948.9500119999999,948.9500119999999,2096500
2017-05-11,945.1099849999999,950.2899779999999,940.7800289999999,947.6199949999999,947.6199949999999,2194100
2017-05-12,954.5,962.7899779999999,951.5300289999999,961.349976,961.349976,3625900
2017-05-15,958.7299800000001,963.150024,956.0599980000001,957.9699710000001,957.9699710000001,4270600
2017-05-16,961.0,970.0599980000001,960.909973,966.070007,966.070007,3126100
2017-05-17,954.7000119999999,960.400024,944.1199949999999,944.76001,944.76001,5145600
2017-05-18,944.7999880000001,962.75,944.76001,958.48999,958.48999,3939300
2017-05-19,962.840027,968.919983,959.7199710000001,959.840027,959.840027,3972100
2017-05-22,964.0,971.3800050000001,962.900024,970.669983,970.669983,2642200
2017-05-23,975.0200199999999,975.2000119999999,966.849976,971.5399779999999,971.5399779999999,2415600
2017-05-24,976.0,981.0,970.2299800000001,980.349976,980.349976,2446000
2017-05-25,984.849976,999.0,982.1099849999999,993.3800050000001,993.3800050000001,4822000
2017-05-26,995.0,998.650024,989.25,995.7800289999999,995.7800289999999,3469200
2017-05-30,996.51001,1001.2000119999999,995.5200199999999,996.7000119999999,996.7000119999999,3263100
2017-05-31,1000.0,1000.1199949999999,982.159973,994.6199949999999,994.6199949999999,3913100
2017-06-01,998.590027,998.98999,991.3699949999999,995.9500119999999,995.9500119999999,2454800
2017-06-02,998.98999,1008.4799800000001,995.669983,1006.7299800000001,1006.7299800000001,3752300
2017-06-05,1007.2299800000001,1013.2100220000001,1003.51001,1011.340027,1011.340027,2719900
2017-06-06,1012.0,1016.5,1001.25,1003.0,1003.0,3346400
2017-06-07,1005.9500119999999,1010.25,1002.0,1010.070007,1010.070007,2823000
2017-06-08,1012.0599980000001,1013.6099849999999,1006.1099849999999,1010.2700199999999,1010.2700199999999,2753300
2017-06-09,1012.5,1012.98999,927.0,978.3099980000001,978.3099980000001,7647700
2017-06-12,967.0,975.9500119999999,945.0,964.909973,964.909973,9447200
2017-06-13,977.98999,984.5,966.099976,980.7899779999999,980.7899779999999,4580000
2017-06-14,988.590027,990.340027,966.7100220000001,976.4699710000001,976.4699710000001,3974900
2017-06-15,958.7000119999999,965.7299800000001,950.8599849999999,964.169983,964.169983,5373900
2017-06-16,996.0,999.75,982.0,987.7100220000001,987.7100220000001,11472700
2017-06-19,1017.0,1017.0,989.900024,995.169983,995.169983,5043400
2017-06-20,998.0,1004.8800050000001,992.0200199999999,992.590027,992.590027,4076800
2017-06-21,998.7000119999999,1002.7199710000001,992.650024,1002.2299800000001,1002.2299800000001,2922500
2017-06-22,1002.2299800000001,1006.9600220000001,997.2000119999999,1001.2999880000001,1001.2999880000001,2253400
2017-06-23,1002.5399779999999,1004.6199949999999,998.0200199999999,1003.73999,1003.73999,2879100
2017-06-26,1008.5,1009.7999880000001,992.0,993.9799800000001,993.9799800000001,3386200
2017-06-27,990.6900019999999,998.7999880000001,976.0,976.7800289999999,976.7800289999999,3782400
2017-06-28,978.5499880000001,990.679993,969.2100220000001,990.330017,990.330017,3737600
2017-06-29,979.0,987.5599980000001,965.25,975.929993,975.929993,4303000
2017-06-30,980.1199949999999,983.4699710000001,967.6099849999999,968.0,968.0,3390300
2017-07-03,972.7899779999999,974.48999,951.0,953.659973,953.659973,2909100
2017-07-05,961.5300289999999,975.0,955.25,971.400024,971.400024,3653000
2017-07-06,964.659973,974.400024,959.0200199999999,965.1400150000001,965.1400150000001,3259600
2017-07-07,969.5499880000001,980.1099849999999,969.1400150000001,978.76001,978.76001,2643400
2017-07-10,985.0,999.4400019999999,983.5,996.4699710000001,996.4699710000001,3546300
2017-07-11,993.0,995.98999,983.7199710000001,994.1300050000001,994.1300050000001,2982700
2017-07-12,1000.650024,1008.5499880000001,998.099976,1006.51001,1006.51001,3608600
2017-07-13,1004.6199949999999,1006.8800050000001,995.900024,1000.6300050000001,1000.6300050000001,2880800
2017-07-14,1002.400024,1004.4500119999999,996.8900150000001,1001.8099980000001,1001.8099980000001,2102500
2017-07-17,1004.6900019999999,1014.75,1003.8099980000001,1010.0399779999999,1010.0399779999999,3712600
2017-07-18,1006.0,1026.030029,1004.0,1024.449951,1024.449951,4007600
2017-07-19,1025.0,1031.589966,1022.5,1026.869995,1026.869995,2964000
2017-07-20,1031.589966,1034.969971,1022.5200199999999,1028.699951,1028.699951,3097500
2017-07-21,1021.2800289999999,1026.099976,1011.0,1025.670044,1025.670044,2734600
2017-07-24,1028.339966,1043.01001,1027.430054,1038.949951,1038.949951,3288000
2017-07-25,1038.050049,1043.329956,1032.47998,1039.869995,1039.869995,2447600
2017-07-26,1043.199951,1053.199951,1043.199951,1052.800049,1052.800049,2921300
2017-07-27,1069.550049,1083.310059,1040.180054,1046.0,1046.0,10991700
2017-07-28,1012.1400150000001,1032.849976,1001.0,1020.0399779999999,1020.0399779999999,7709400
2017-07-31,1019.0499880000001,1019.0499880000001,987.0200199999999,987.7800289999999,987.7800289999999,7352100
2017-08-01,996.1099849999999,1006.400024,991.580017,996.1900019999999,996.1900019999999,4572600
2017-08-02,1001.7700199999999,1003.2100220000001,981.7299800000001,995.8900150000001,995.8900150000001,4070000
2017-08-03,999.4699710000001,999.5,984.590027,986.919983,986.919983,3255800
2017-08-04,989.679993,991.669983,982.0,987.580017,987.580017,2730300
2017-08-07,990.650024,995.0,987.1400150000001,992.2700199999999,992.2700199999999,2676600
2017-08-08,994.349976,996.2800289999999,985.7899779999999,989.840027,989.840027,2902800
2017-08-09,982.599976,988.0,975.2700199999999,982.01001,982.01001,3569700
2017-08-10,976.2999880000001,979.8599849999999,954.679993,956.919983,956.919983,5684100
2017-08-11,960.0,970.3900150000001,951.3800050000001,967.98999,967.98999,3468000
2017-08-14,978.409973,985.5,976.1900019999999,983.2999880000001,983.2999880000001,3042800
2017-08-15,988.900024,991.73999,982.0,982.73999,982.73999,2549300
2017-08-16,981.650024,986.4600220000001,973.2199710000001,978.179993,978.179993,3132100
2017-08-17,977.840027,977.840027,960.320007,960.570007,960.570007,3512400
2017-08-18,961.400024,965.429993,954.650024,958.4699710000001,958.4699710000001,3284800
2017-08-21,957.570007,961.2000119999999,945.4600220000001,953.2899779999999,953.2899779999999,3164500
2017-08-22,955.5200199999999,967.929993,955.5,966.900024,966.900024,2750000
2017-08-23,959.3800050000001,962.0,954.2000119999999,958.0,958.0,2668300
2017-08-24,957.419983,959.0,941.1400150000001,952.4500119999999,952.4500119999999,5195700
2017-08-25,956.0,957.6199949999999,944.099976,945.26001,945.26001,3324800
2017-08-28,946.5399779999999,953.0,942.25,946.0200199999999,946.0200199999999,2596700
2017-08-29,940.0,956.0,936.330017,954.0599980000001,954.0599980000001,2874300
2017-08-30,958.4400019999999,969.409973,956.909973,967.590027,967.590027,2904600
2017-08-31,974.7000119999999,981.0,972.76001,980.599976,980.599976,3331500
2017-09-01,984.2000119999999,984.5,976.8800050000001,978.25,978.25,2535900
2017-09-05,975.400024,976.7700199999999,960.3699949999999,965.2700199999999,965.2700199999999,2883200
2017-09-06,968.320007,971.840027,960.599976,967.7999880000001,967.7999880000001,2129900
2017-09-07,974.0,980.590027,972.5499880000001,979.4699710000001,979.4699710000001,2566800
2017-09-08,979.099976,979.8800050000001,963.4699710000001,965.900024,965.900024,2605300
2017-09-11,974.4600220000001,981.9400019999999,974.2199710000001,977.9600220000001,977.9600220000001,2186700
2017-09-12,983.2700199999999,984.669983,975.5200199999999,982.580017,982.580017,2481100
2017-09-13,983.9699710000001,1000.0,979.419983,999.599976,999.599976,3374700
2017-09-14,996.7999880000001,998.5599980000001,987.73999,992.2100220000001,992.2100220000001,3913300
2017-09-15,993.01001,996.25,984.0300289999999,986.7899779999999,986.7899779999999,3760200
2017-09-18,990.400024,992.7899779999999,968.169983,974.1900019999999,974.1900019999999,3411300
2017-09-19,977.25,978.23999,967.4600220000001,969.8599849999999,969.8599849999999,2671100
2017-09-20,971.7899779999999,974.8099980000001,962.159973,973.2100220000001,973.2100220000001,2888800
2017-09-21,971.3099980000001,971.7000119999999,962.0200199999999,964.650024,964.650024,2337600
2017-09-22,961.01001,965.6099849999999,954.419983,955.099976,955.099976,2641800
2017-09-25,949.3099980000001,949.419983,932.8900150000001,939.7899779999999,939.7899779999999,5124000
2017-09-26,945.48999,948.6300050000001,931.75,938.599976,938.599976,3564800
2017-09-27,948.0,955.2999880000001,943.2999880000001,950.8699949999999,950.8699949999999,3148900
2017-09-28,951.8599849999999,959.7000119999999,950.099976,956.400024,956.400024,2522600
2017-09-29,960.1099849999999,964.830017,958.3800050000001,961.349976,961.349976,2543800
2017-10-02,964.0,967.3099980000001,952.1199949999999,959.1900019999999,959.1900019999999,2442900
2017-10-03,958.0,963.6900019999999,950.3699949999999,957.099976,957.099976,2666600
2017-10-04,954.2100220000001,967.7899779999999,954.0499880000001,965.4500119999999,965.4500119999999,2527400
2017-10-05,970.0,981.51001,969.6400150000001,980.849976,980.849976,3229200
2017-10-06,975.6400150000001,995.75,975.6400150000001,989.580017,989.580017,3782100
2017-10-09,993.23999,998.5,987.5,990.98999,990.98999,2938600
2017-10-10,996.669983,997.9500119999999,980.099976,987.2000119999999,987.2000119999999,3084900
2017-10-11,991.2700199999999,995.5,986.7000119999999,995.0,995.0,2337100
2017-10-12,996.8099980000001,1008.4400019999999,992.400024,1000.929993,1000.929993,4067300
2017-10-13,1007.0,1007.7700199999999,1001.0300289999999,1002.9400019999999,1002.9400019999999,2431500
2017-10-16,1008.4400019999999,1009.570007,1001.0399779999999,1006.340027,1006.340027,2008900
2017-10-17,1005.590027,1011.4699710000001,1004.3800050000001,1009.1300050000001,1009.1300050000001,2319700
2017-10-18,1009.2700199999999,1022.3099980000001,996.5499880000001,997.0,997.0,2499700
2017-10-19,990.0,991.0499880000001,980.23999,986.6099849999999,986.6099849999999,3108200
2017-10-20,993.5300289999999,994.6199949999999,982.0,982.909973,982.909973,2365100
2017-10-23,986.7299800000001,986.7800289999999,962.5,966.2999880000001,966.2999880000001,3494100
2017-10-24,969.0,979.849976,965.0,975.900024,975.900024,2723900
2017-10-25,978.0,984.4400019999999,966.23999,972.909973,972.909973,3033100
2017-10-26,980.330017,982.900024,968.5499880000001,972.429993,972.429993,5618700
2017-10-27,1058.140015,1105.579956,1050.550049,1100.949951,1100.949951,16565000
2017-10-30,1095.01001,1122.790039,1093.560059,1110.849976,1110.849976,6613100
2017-10-31,1109.0,1110.540039,1101.119995,1105.280029,1105.280029,3477000
2017-11-01,1105.400024,1108.969971,1096.73999,1103.680054,1103.680054,3755500
2017-11-02,1097.810059,1101.939941,1086.869995,1094.219971,1094.219971,3684900
2017-11-03,1091.150024,1112.680054,1088.52002,1111.599976,1111.599976,3700900
