,Price,Seqno,Symbol,time
698,1692.0,175.0,APPL,1473412137
699,1692.0,175.0,APPL,1473412137
700,1692.0,175.0,APPL,1473412138
701,1655.0,176.0,APPL,1473412138
702,1655.0,176.0,APPL,1473412138
703,1655.0,176.0,APPL,1473412139
704,1655.0,176.0,APPL,1473412139
705,1620.0,177.0,APPL,1473412139
706,1620.0,177.0,APPL,1473412139
707,1620.0,177.0,APPL,1473412140
708,1620.0,177.0,APPL,1473412140
709,1512.0,178.0,APPL,1473412140
710,1512.0,178.0,APPL,1473412140
711,1512.0,178.0,APPL,1473412140
712,1512.0,178.0,APPL,1473412140
713,1620.0,179.0,APPL,1473412141
714,1620.0,179.0,APPL,1473412141
715,1620.0,179.0,APPL,1473412141
716,1620.0,179.0,APPL,1473412141
717,1697.0,180.0,APPL,1473412142
718,1697.0,180.0,APPL,1473412142
719,1697.0,180.0,APPL,1473412142
720,1697.0,180.0,APPL,1473412142
721,1594.0,181.0,APPL,1473412143
722,1594.0,181.0,APPL,1473412143
723,1594.0,181.0,APPL,1473412143
724,1594.0,181.0,APPL,1473412144
725,1646.0,182.0,APPL,1473412144
726,1646.0,182.0,APPL,1473412144
727,1646.0,182.0,APPL,1473412144
728,1646.0,182.0,APPL,1473412144
729,1574.0,183.0,APPL,1473412145
730,1574.0,183.0,APPL,1473412145
731,1574.0,183.0,APPL,1473412145
732,1574.0,183.0,APPL,1473412145
733,1506.0,184.0,APPL,1473412146
734,1506.0,184.0,APPL,1473412146
735,1506.0,184.0,APPL,1473412146
736,1506.0,184.0,APPL,1473412146
737,1518.0,185.0,APPL,1473412147
738,1518.0,185.0,APPL,1473412147
739,1518.0,185.0,APPL,1473412147
740,1518.0,185.0,APPL,1473412147
741,1640.0,186.0,APPL,1473412148
742,1640.0,186.0,APPL,1473412148
743,1640.0,186.0,APPL,1473412149
744,1640.0,186.0,APPL,1473412149
745,1688.0,187.0,APPL,1473412149
746,1688.0,187.0,APPL,1473412149
747,1688.0,187.0,APPL,1473412149
748,1688.0,187.0,APPL,1473412150
749,1569.0,188.0,APPL,1473412150
750,1569.0,188.0,APPL,1473412150
751,1569.0,188.0,APPL,1473412150
752,1569.0,188.0,APPL,1473412151
753,1518.0,189.0,APPL,1473412151
754,1518.0,189.0,APPL,1473412151
755,1518.0,189.0,APPL,1473412151
756,1518.0,189.0,APPL,1473412152
757,1674.0,190.0,APPL,1473412152
758,1674.0,190.0,APPL,1473412152
759,1674.0,190.0,APPL,1473412152
760,1674.0,190.0,APPL,1473412153
761,1579.0,191.0,APPL,1473412153
762,1579.0,191.0,APPL,1473412154
763,1579.0,191.0,APPL,1473412154
764,1579.0,191.0,APPL,1473412154
765,1568.0,192.0,APPL,1473412154
766,1568.0,192.0,APPL,1473412154
767,1568.0,192.0,APPL,1473412154
768,1568.0,192.0,APPL,1473412155
769,1644.0,193.0,APPL,1473412155
770,1644.0,193.0,APPL,1473412155
771,1644.0,193.0,APPL,1473412156
772,1644.0,193.0,APPL,1473412156
773,1564.0,194.0,APPL,1473412156
774,1564.0,194.0,APPL,1473412156
775,1564.0,194.0,APPL,1473412157
776,1564.0,194.0,APPL,1473412157
777,1599.0,195.0,APPL,1473412157
778,1599.0,195.0,APPL,1473412157
779,1599.0,195.0,APPL,1473412157
780,1599.0,195.0,APPL,1473412158
781,1588.0,196.0,APPL,1473412158
782,1588.0,196.0,APPL,1473412158
783,1588.0,196.0,APPL,1473412159
784,1588.0,196.0,APPL,1473412159
785,1647.0,197.0,APPL,1473412159
786,1647.0,197.0,APPL,1473412159
787,1647.0,197.0,APPL,1473412160
788,1647.0,197.0,APPL,1473412160
789,1621.0,198.0,APPL,1473412160
790,1621.0,198.0,APPL,1473412160
791,1621.0,198.0,APPL,1473412160
792,1621.0,198.0,APPL,1473412160
793,1516.0,199.0,APPL,1473412161
794,1516.0,199.0,APPL,1473412161
795,1516.0,199.0,APPL,1473412161
796,1516.0,199.0,APPL,1473412162
797,1579.0,200.0,APPL,1473412162
798,1579.0,200.0,APPL,1473412162
799,1579.0,200.0,APPL,1473412162
800,1579.0,200.0,APPL,1473412162
801,1613.0,201.0,APPL,1473412163
802,1613.0,201.0,APPL,1473412163
803,1613.0,201.0,APPL,1473412164
804,1613.0,201.0,APPL,1473412164
805,1581.0,202.0,APPL,1473412164
806,1581.0,202.0,APPL,1473412164
807,1581.0,202.0,APPL,1473412165
808,1581.0,202.0,APPL,1473412165
809,1561.0,203.0,APPL,1473412165
810,1561.0,203.0,APPL,1473412165
811,1561.0,203.0,APPL,1473412166
812,1561.0,203.0,APPL,1473412166
813,1531.0,204.0,APPL,1473412166
814,1531.0,204.0,APPL,1473412166
815,1531.0,204.0,APPL,1473412166
816,1531.0,204.0,APPL,1473412167
817,1512.0,205.0,APPL,1473412167
818,1512.0,205.0,APPL,1473412167
819,1512.0,205.0,APPL,1473412167
820,1512.0,205.0,APPL,1473412168
821,1558.0,206.0,APPL,1473412168
822,1558.0,206.0,APPL,1473412168
823,1558.0,206.0,APPL,1473412168
824,1558.0,206.0,APPL,1473412169
825,1652.0,207.0,APPL,1473412169
826,1652.0,207.0,APPL,1473412169
827,1652.0,207.0,APPL,1473412169
828,1652.0,207.0,APPL,1473412170
829,1577.0,208.0,APPL,1473412170
830,1577.0,208.0,APPL,1473412170
831,1577.0,208.0,APPL,1473412171
832,1577.0,208.0,APPL,1473412171
833,1640.0,209.0,APPL,1473412171
834,1640.0,209.0,APPL,1473412171
835,1640.0,209.0,APPL,1473412171
836,1640.0,209.0,APPL,1473412172
837,1533.0,210.0,APPL,1473412172
838,1533.0,210.0,APPL,1473412172
839,1533.0,210.0,APPL,1473412173
840,1533.0,210.0,APPL,1473412173
841,1531.0,211.0,APPL,1473412173
842,1531.0,211.0,APPL,1473412173
843,1531.0,211.0,APPL,1473412174
844,1531.0,211.0,APPL,1473412174
845,1627.0,212.0,APPL,1473412174
846,1627.0,212.0,APPL,1473412174
847,1627.0,212.0,APPL,1473412174
848,1627.0,212.0,APPL,1473412175
849,1658.0,213.0,APPL,1473412175
850,1658.0,213.0,APPL,1473412175
851,1658.0,213.0,APPL,1473412176
852,1569.0,214.0,APPL,1473412176
853,1569.0,214.0,APPL,1473412176
854,1569.0,214.0,APPL,1473412176
855,1569.0,214.0,APPL,1473412177
856,1640.0,215.0,APPL,1473412177
857,1640.0,215.0,APPL,1473412177
858,1640.0,215.0,APPL,1473412177
859,1640.0,215.0,APPL,1473412177
860,1585.0,216.0,APPL,1473412178
861,1585.0,216.0,APPL,1473412178
862,1585.0,216.0,APPL,1473412178
863,1585.0,216.0,APPL,1473412179
864,1516.0,217.0,APPL,1473412179
865,1516.0,217.0,APPL,1473412179
866,1516.0,217.0,APPL,1473412180
867,1516.0,217.0,APPL,1473412180
868,1677.0,218.0,APPL,1473412180
869,1677.0,218.0,APPL,1473412180
870,1677.0,218.0,APPL,1473412180
871,1677.0,218.0,APPL,1473412181
872,1579.0,219.0,APPL,1473412181
873,1579.0,219.0,APPL,1473412181
874,1579.0,219.0,APPL,1473412181
875,1579.0,219.0,APPL,1473412181
876,1664.0,220.0,APPL,1473412182
877,1664.0,220.0,APPL,1473412182
878,1664.0,220.0,APPL,1473412182
879,1664.0,220.0,APPL,1473412183
880,1673.0,221.0,APPL,1473412183
881,1673.0,221.0,APPL,1473412183
882,1673.0,221.0,APPL,1473412183
883,1673.0,221.0,APPL,1473412183
884,1500.0,222.0,APPL,1473412184
885,1500.0,222.0,APPL,1473412184
886,1500.0,222.0,APPL,1473412184
887,1500.0,222.0,APPL,1473412185
888,1553.0,223.0,APPL,1473412185
889,1553.0,223.0,APPL,1473412186
890,1553.0,223.0,APPL,1473412186
891,1553.0,223.0,APPL,1473412186
892,1543.0,224.0,APPL,1473412186
893,1543.0,224.0,APPL,1473412186
894,1543.0,224.0,APPL,1473412186
895,1543.0,224.0,APPL,1473412187
896,1616.0,225.0,APPL,1473412187
897,1616.0,225.0,APPL,1473412187
898,1616.0,225.0,APPL,1473412187
899,1616.0,225.0,APPL,1473412187
900,1596.0,226.0,APPL,1473412188
901,1596.0,226.0,APPL,1473412188
902,1596.0,226.0,APPL,1473412189
903,1596.0,226.0,APPL,1473412189
904,1687.0,227.0,APPL,1473412190
905,1687.0,227.0,APPL,1473412190
906,1687.0,227.0,APPL,1473412190
907,1687.0,227.0,APPL,1473412190
908,1637.0,228.0,APPL,1473412190
909,1637.0,228.0,APPL,1473412190
910,1637.0,228.0,APPL,1473412190
911,1637.0,228.0,APPL,1473412191
912,1679.0,229.0,APPL,1473412191
913,1679.0,229.0,APPL,1473412191
914,1679.0,229.0,APPL,1473412191
915,1679.0,229.0,APPL,1473412192
916,1643.0,230.0,APPL,1473412192
917,1643.0,230.0,APPL,1473412192
918,1643.0,230.0,APPL,1473412192
919,1643.0,230.0,APPL,1473412192
920,1619.0,231.0,APPL,1473412193
921,1619.0,231.0,APPL,1473412193
922,1619.0,231.0,APPL,1473412193
923,1619.0,231.0,APPL,1473412194
924,1663.0,232.0,APPL,1473412194
925,1663.0,232.0,APPL,1473412194
926,1663.0,232.0,APPL,1473412194
927,1663.0,232.0,APPL,1473412194
928,1687.0,233.0,APPL,1473412195
929,1687.0,233.0,APPL,1473412195
930,1687.0,233.0,APPL,1473412196
931,1687.0,233.0,APPL,1473412196
932,1642.0,234.0,APPL,1473412196
933,1642.0,234.0,APPL,1473412196
934,1642.0,234.0,APPL,1473412196
935,1642.0,234.0,APPL,1473412197
936,1544.0,235.0,APPL,1473412197
937,1544.0,235.0,APPL,1473412197
938,1544.0,235.0,APPL,1473412197
939,1544.0,235.0,APPL,1473412198
940,1569.0,236.0,APPL,1473412198
941,1569.0,236.0,APPL,1473412199
942,1569.0,236.0,APPL,1473412199
943,1569.0,236.0,APPL,1473412199
944,1673.0,237.0,APPL,1473412199
945,1673.0,237.0,APPL,1473412199
946,1673.0,237.0,APPL,1473412200
947,1673.0,237.0,APPL,1473412200
948,1678.0,238.0,APPL,1473412200
949,1678.0,238.0,APPL,1473412200
950,1678.0,238.0,APPL,1473412200
951,1678.0,238.0,APPL,1473412200
952,1659.0,239.0,APPL,1473412201
953,1659.0,239.0,APPL,1473412201
954,1659.0,239.0,APPL,1473412201
955,1659.0,239.0,APPL,1473412202
956,1668.0,240.0,APPL,1473412202
957,1668.0,240.0,APPL,1473412202
958,1668.0,240.0,APPL,1473412202
959,1668.0,240.0,APPL,1473412202
960,1584.0,241.0,APPL,1473412203
961,1584.0,241.0,APPL,1473412203
962,1584.0,241.0,APPL,1473412203
963,1584.0,241.0,APPL,1473412204
964,1665.0,242.0,APPL,1473412204
965,1665.0,242.0,APPL,1473412204
966,1665.0,242.0,APPL,1473412205
967,1665.0,242.0,APPL,1473412205
968,1504.0,243.0,APPL,1473412205
969,1504.0,243.0,APPL,1473412205
970,1504.0,243.0,APPL,1473412206
971,1586.0,244.0,APPL,1473412206
972,1586.0,244.0,APPL,1473412206
973,1586.0,244.0,APPL,1473412207
974,1586.0,244.0,APPL,1473412207
975,1695.0,245.0,APPL,1473412207
976,1695.0,245.0,APPL,1473412208
977,1695.0,245.0,APPL,1473412208
978,1695.0,245.0,APPL,1473412208
979,1542.0,246.0,APPL,1473412208
980,1542.0,246.0,APPL,1473412208
981,1542.0,246.0,APPL,1473412208
982,1542.0,246.0,APPL,1473412208
983,1690.0,247.0,APPL,1473412209
984,1690.0,247.0,APPL,1473412210
985,1690.0,247.0,APPL,1473412210
986,1690.0,247.0,APPL,1473412210
987,1567.0,248.0,APPL,1473412210
988,1567.0,248.0,APPL,1473412210
989,1567.0,248.0,APPL,1473412210
990,1567.0,248.0,APPL,1473412211
991,1674.0,249.0,APPL,1473412211
992,1674.0,249.0,APPL,1473412212
993,1674.0,249.0,APPL,1473412212
994,1674.0,249.0,APPL,1473412212
995,1650.0,250.0,APPL,1473412212
996,1650.0,250.0,APPL,1473412212
997,1650.0,250.0,APPL,1473412212
998,1650.0,250.0,APPL,1473412213
999,1577.0,251.0,APPL,1473412213
1000,1577.0,251.0,APPL,1473412213
1001,1577.0,251.0,APPL,1473412213
1002,1577.0,251.0,APPL,1473412213
1003,1649.0,252.0,APPL,1473412214
1004,1649.0,252.0,APPL,1473412214
1005,1649.0,252.0,APPL,1473412215
1006,1649.0,252.0,APPL,1473412215
1007,1556.0,253.0,APPL,1473412215
1008,1556.0,253.0,APPL,1473412215
1009,1556.0,253.0,APPL,1473412215
1010,1556.0,253.0,APPL,1473412216
1011,1542.0,254.0,APPL,1473412216
1012,1542.0,254.0,APPL,1473412216
1013,1542.0,254.0,APPL,1473412216
1014,1542.0,254.0,APPL,1473412216
1015,1504.0,255.0,APPL,1473412217
1016,1504.0,255.0,APPL,1473412217
1017,1504.0,255.0,APPL,1473412217
1018,1504.0,255.0,APPL,1473412218
1019,1673.0,256.0,APPL,1473412218
1020,1673.0,256.0,APPL,1473412218
1021,1673.0,256.0,APPL,1473412218
1022,1673.0,256.0,APPL,1473412218
1023,1584.0,257.0,APPL,1473412219
1024,1584.0,257.0,APPL,1473412219
1025,1584.0,257.0,APPL,1473412219
1026,1584.0,257.0,APPL,1473412219
1027,1523.0,258.0,APPL,1473412220
1028,1523.0,258.0,APPL,1473412220
1029,1523.0,258.0,APPL,1473412221
1030,1523.0,258.0,APPL,1473412221
1031,1686.0,259.0,APPL,1473412221
1032,1686.0,259.0,APPL,1473412221
1033,1686.0,259.0,APPL,1473412221
1034,1686.0,259.0,APPL,1473412222
1035,1655.0,260.0,APPL,1473412222
1036,1655.0,260.0,APPL,1473412222
1037,1655.0,260.0,APPL,1473412222
1038,1655.0,260.0,APPL,1473412222
1039,1585.0,261.0,APPL,1473412223
1040,1585.0,261.0,APPL,1473412223
1041,1585.0,261.0,APPL,1473412224
1042,1585.0,261.0,APPL,1473412224
1043,1677.0,262.0,APPL,1473412224
1044,1677.0,262.0,APPL,1473412224
1045,1677.0,262.0,APPL,1473412225
1046,1677.0,262.0,APPL,1473412225
1047,1590.0,263.0,APPL,1473412225
1048,1590.0,263.0,APPL,1473412225
1049,1590.0,263.0,APPL,1473412226
1050,1590.0,263.0,APPL,1473412226
1051,1542.0,264.0,APPL,1473412226
1052,1542.0,264.0,APPL,1473412226
1053,1542.0,264.0,APPL,1473412226
1054,1542.0,264.0,APPL,1473412227
1055,1602.0,265.0,APPL,1473412227
1056,1602.0,265.0,APPL,1473412227
1057,1602.0,265.0,APPL,1473412227
1058,1602.0,265.0,APPL,1473412228
1059,1602.0,266.0,APPL,1473412228
1060,1602.0,266.0,APPL,1473412229
1061,1602.0,266.0,APPL,1473412229
1062,1602.0,266.0,APPL,1473412229
1063,1507.0,267.0,APPL,1473412229
1064,1507.0,267.0,APPL,1473412229
1065,1507.0,267.0,APPL,1473412229
1066,1507.0,267.0,APPL,1473412229
1067,1585.0,268.0,APPL,1473412230
1068,1585.0,268.0,APPL,1473412230
1069,1585.0,268.0,APPL,1473412230
1070,1585.0,268.0,APPL,1473412230
1071,1577.0,269.0,APPL,1473412231
1072,1577.0,269.0,APPL,1473412231
1073,1577.0,269.0,APPL,1473412231
1074,1577.0,269.0,APPL,1473412231
1075,1633.0,270.0,APPL,1473412232
1076,1633.0,270.0,APPL,1473412232
1077,1633.0,270.0,APPL,1473412233
1078,1633.0,270.0,APPL,1473412233
1079,1610.0,271.0,APPL,1473412233
1080,1610.0,271.0,APPL,1473412233
1081,1610.0,271.0,APPL,1473412233
1082,1610.0,271.0,APPL,1473412233
1083,1684.0,272.0,APPL,1473412234
1084,1684.0,272.0,APPL,1473412234
1085,1684.0,272.0,APPL,1473412234
1086,1684.0,272.0,APPL,1473412235
1087,1693.0,273.0,APPL,1473412235
1088,1693.0,273.0,APPL,1473412235
1089,1693.0,273.0,APPL,1473412236
1090,1693.0,273.0,APPL,1473412236
1091,1575.0,274.0,APPL,1473412236
1092,1575.0,274.0,APPL,1473412236
1093,1575.0,274.0,APPL,1473412237
1094,1575.0,274.0,APPL,1473412237
1095,1511.0,275.0,APPL,1473412237
1096,1511.0,275.0,APPL,1473412237
1097,1511.0,275.0,APPL,1473412237
1098,1511.0,275.0,APPL,1473412237
1099,1596.0,276.0,APPL,1473412238
1100,1596.0,276.0,APPL,1473412238
1101,1596.0,276.0,APPL,1473412238
1102,1596.0,276.0,APPL,1473412239
1103,1629.0,277.0,APPL,1473412239
1104,1629.0,277.0,APPL,1473412239
1105,1629.0,277.0,APPL,1473412239
1106,1629.0,277.0,APPL,1473412239
1107,1543.0,278.0,APPL,1473412240
1108,1543.0,278.0,APPL,1473412241
1109,1543.0,278.0,APPL,1473412241
1110,1543.0,278.0,APPL,1473412241
1111,1626.0,279.0,APPL,1473412241
1112,1626.0,279.0,APPL,1473412241
1113,1626.0,279.0,APPL,1473412241
1114,1626.0,279.0,APPL,1473412241
1115,1504.0,280.0,APPL,1473412242
1116,1504.0,280.0,APPL,1473412242
1117,1504.0,280.0,APPL,1473412242
1118,1504.0,280.0,APPL,1473412243
1119,1660.0,281.0,APPL,1473412243
1120,1660.0,281.0,APPL,1473412244
1121,1660.0,281.0,APPL,1473412244
1122,1660.0,281.0,APPL,1473412244
1123,1633.0,282.0,APPL,1473412244
1124,1633.0,282.0,APPL,1473412244
1125,1633.0,282.0,APPL,1473412244
1126,1633.0,282.0,APPL,1473412245
1127,1596.0,283.0,APPL,1473412245
1128,1596.0,283.0,APPL,1473412246
1129,1596.0,283.0,APPL,1473412246
1130,1565.0,284.0,APPL,1473412246
1131,1565.0,284.0,APPL,1473412246
1132,1565.0,284.0,APPL,1473412246
1133,1565.0,284.0,APPL,1473412247
1134,1538.0,285.0,APPL,1473412247
1135,1538.0,285.0,APPL,1473412247
1136,1538.0,285.0,APPL,1473412247
1137,1538.0,285.0,APPL,1473412248
1138,1563.0,286.0,APPL,1473412248
1139,1563.0,286.0,APPL,1473412248
1140,1563.0,286.0,APPL,1473412248
1141,1563.0,286.0,APPL,1473412248
1142,1591.0,287.0,APPL,1473412249
1143,1591.0,287.0,APPL,1473412249
1144,1591.0,287.0,APPL,1473412249
1145,1591.0,287.0,APPL,1473412249
1146,1639.0,288.0,APPL,1473412250
1147,1639.0,288.0,APPL,1473412250
1148,1639.0,288.0,APPL,1473412250
1149,1639.0,288.0,APPL,1473412251
1150,1697.0,289.0,APPL,1473412251
1151,1697.0,289.0,APPL,1473412251
1152,1697.0,289.0,APPL,1473412251
1153,1697.0,289.0,APPL,1473412252
1154,1590.0,290.0,APPL,1473412252
1155,1590.0,290.0,APPL,1473412252
1156,1590.0,290.0,APPL,1473412252
1157,1590.0,290.0,APPL,1473412253
1158,1638.0,291.0,APPL,1473412253
1159,1638.0,291.0,APPL,1473412253
1160,1638.0,291.0,APPL,1473412253
1161,1638.0,291.0,APPL,1473412253
1162,1508.0,292.0,APPL,1473412254
1163,1508.0,292.0,APPL,1473412255
1164,1508.0,292.0,APPL,1473412255
1165,1508.0,292.0,APPL,1473412255
1166,1627.0,293.0,APPL,1473412255
1167,1627.0,293.0,APPL,1473412255
1168,1627.0,293.0,APPL,1473412256
1169,1627.0,293.0,APPL,1473412256
1170,1681.0,294.0,APPL,1473412256
1171,1681.0,294.0,APPL,1473412256
1172,1681.0,294.0,APPL,1473412257
1173,1681.0,294.0,APPL,1473412257
1174,1622.0,295.0,APPL,1473412257
1175,1622.0,295.0,APPL,1473412257
1176,1622.0,295.0,APPL,1473412257
1177,1622.0,295.0,APPL,1473412258
1178,1596.0,296.0,APPL,1473412258
1179,1596.0,296.0,APPL,1473412258
1180,1596.0,296.0,APPL,1473412258
1181,1596.0,296.0,APPL,1473412259
1182,1694.0,297.0,APPL,1473412260
1183,1694.0,297.0,APPL,1473412260
1184,1694.0,297.0,APPL,1473412260
1185,1694.0,297.0,APPL,1473412260
1186,1524.0,298.0,APPL,1473412260
1187,1524.0,298.0,APPL,1473412260
1188,1524.0,298.0,APPL,1473412260
1189,1524.0,298.0,APPL,1473412261
1190,1558.0,299.0,APPL,1473412261
1191,1558.0,299.0,APPL,1473412261
1192,1558.0,299.0,APPL,1473412261
1193,1558.0,299.0,APPL,1473412261
1194,1531.0,300.0,APPL,1473412262
1195,1531.0,300.0,APPL,1473412262
1196,1531.0,300.0,APPL,1473412262
1197,1531.0,300.0,APPL,1473412263
1198,1548.0,301.0,APPL,1473412263
1199,1548.0,301.0,APPL,1473412263
1200,1548.0,301.0,APPL,1473412264
1201,1548.0,301.0,APPL,1473412264
1202,1556.0,302.0,APPL,1473412264
1203,1556.0,302.0,APPL,1473412264
1204,1556.0,302.0,APPL,1473412264
1205,1556.0,302.0,APPL,1473412265
1206,1622.0,303.0,APPL,1473412265
1207,1622.0,303.0,APPL,1473412265
1208,1622.0,303.0,APPL,1473412265
1209,1622.0,303.0,APPL,1473412266
1210,1624.0,304.0,APPL,1473412266
1211,1624.0,304.0,APPL,1473412266
1212,1624.0,304.0,APPL,1473412266
1213,1624.0,304.0,APPL,1473412267
1214,1500.0,305.0,APPL,1473412267
1215,1500.0,305.0,APPL,1473412268
1216,1500.0,305.0,APPL,1473412268
1217,1500.0,305.0,APPL,1473412268
1218,1545.0,306.0,APPL,1473412268
1219,1545.0,306.0,APPL,1473412268
1220,1545.0,306.0,APPL,1473412268
1221,1545.0,306.0,APPL,1473412268
1222,1531.0,307.0,APPL,1473412269
1223,1531.0,307.0,APPL,1473412269
1224,1531.0,307.0,APPL,1473412269
1225,1531.0,307.0,APPL,1473412270
1226,1528.0,308.0,APPL,1473412270
1227,1528.0,308.0,APPL,1473412270
1228,1528.0,308.0,APPL,1473412271
1229,1528.0,308.0,APPL,1473412271
1230,1631.0,309.0,APPL,1473412271
1231,1631.0,309.0,APPL,1473412271
1232,1631.0,309.0,APPL,1473412272
1233,1631.0,309.0,APPL,1473412272
1234,1617.0,310.0,APPL,1473412272
1235,1617.0,310.0,APPL,1473412272
1236,1617.0,310.0,APPL,1473412273
1237,1617.0,310.0,APPL,1473412273
1238,1583.0,311.0,APPL,1473412273
1239,1583.0,311.0,APPL,1473412273
1240,1583.0,311.0,APPL,1473412273
1241,1583.0,311.0,APPL,1473412273
1242,1686.0,312.0,APPL,1473412274
1243,1686.0,312.0,APPL,1473412274
1244,1686.0,312.0,APPL,1473412275
1245,1686.0,312.0,APPL,1473412275
1246,1515.0,313.0,APPL,1473412275
1247,1515.0,313.0,APPL,1473412275
1248,1515.0,313.0,APPL,1473412275
1249,1642.0,314.0,APPL,1473412276
1250,1642.0,314.0,APPL,1473412276
1251,1642.0,314.0,APPL,1473412276
1252,1642.0,314.0,APPL,1473412276
1253,1564.0,315.0,APPL,1473412277
1254,1564.0,315.0,APPL,1473412277
1255,1564.0,315.0,APPL,1473412277
1256,1564.0,315.0,APPL,1473412277
1257,1633.0,316.0,APPL,1473412278
1258,1633.0,316.0,APPL,1473412278
1259,1633.0,316.0,APPL,1473412278
1260,1633.0,316.0,APPL,1473412279
1261,1548.0,317.0,APPL,1473412279
1262,1548.0,317.0,APPL,1473412279
1263,1548.0,317.0,APPL,1473412280
1264,1548.0,317.0,APPL,1473412280
1265,1578.0,318.0,APPL,1473412280
1266,1578.0,318.0,APPL,1473412280
1267,1578.0,318.0,APPL,1473412280
1268,1578.0,318.0,APPL,1473412280
1269,1608.0,319.0,APPL,1473412281
1270,1608.0,319.0,APPL,1473412281
1271,1608.0,319.0,APPL,1473412282
1272,1608.0,319.0,APPL,1473412282
1273,1563.0,320.0,APPL,1473412282
1274,1563.0,320.0,APPL,1473412282
1275,1563.0,320.0,APPL,1473412282
1276,1563.0,320.0,APPL,1473412283
1277,1575.0,321.0,APPL,1473412283
1278,1575.0,321.0,APPL,1473412283
1279,1575.0,321.0,APPL,1473412283
1280,1575.0,321.0,APPL,1473412284
1281,1593.0,322.0,APPL,1473412284
1282,1593.0,322.0,APPL,1473412284
1283,1593.0,322.0,APPL,1473412284
1284,1593.0,322.0,APPL,1473412285
1285,1660.0,323.0,APPL,1473412285
1286,1660.0,323.0,APPL,1473412285
1287,1660.0,323.0,APPL,1473412285
1288,1660.0,323.0,APPL,1473412286
1289,1648.0,324.0,APPL,1473412286
1290,1648.0,324.0,APPL,1473412287
1291,1648.0,324.0,APPL,1473412287
1292,1648.0,324.0,APPL,1473412287
1293,1679.0,325.0,APPL,1473412287
1294,1679.0,325.0,APPL,1473412287
1295,1679.0,325.0,APPL,1473412288
1296,1679.0,325.0,APPL,1473412288
1297,1503.0,326.0,APPL,1473412288
1298,1503.0,326.0,APPL,1473412288
1299,1503.0,326.0,APPL,1473412288
1300,1503.0,326.0,APPL,1473412289
1301,1547.0,327.0,APPL,1473412289
1302,1547.0,327.0,APPL,1473412289
1303,1547.0,327.0,APPL,1473412289
1304,1547.0,327.0,APPL,1473412290
1305,1674.0,328.0,APPL,1473412290
1306,1674.0,328.0,APPL,1473412290
1307,1674.0,328.0,APPL,1473412290
1308,1674.0,328.0,APPL,1473412291
1309,1592.0,329.0,APPL,1473412291
1310,1592.0,329.0,APPL,1473412291
1311,1592.0,329.0,APPL,1473412291
1312,1592.0,329.0,APPL,1473412291
1313,1519.0,330.0,APPL,1473412292
1314,1519.0,330.0,APPL,1473412292
1315,1519.0,330.0,APPL,1473412292
1316,1519.0,330.0,APPL,1473412292
1317,1624.0,331.0,APPL,1473412293
1318,1624.0,331.0,APPL,1473412293
1319,1624.0,331.0,APPL,1473412293
1320,1624.0,331.0,APPL,1473412294
1321,1510.0,332.0,APPL,1473412294
1322,1510.0,332.0,APPL,1473412294
1323,1510.0,332.0,APPL,1473412294
1324,1510.0,332.0,APPL,1473412294
1325,1650.0,333.0,APPL,1473412295
1326,1650.0,333.0,APPL,1473412295
1327,1650.0,333.0,APPL,1473412295
1328,1650.0,333.0,APPL,1473412296
1329,1583.0,334.0,APPL,1473412296
1330,1583.0,334.0,APPL,1473412296
1331,1583.0,334.0,APPL,1473412296
1332,1583.0,334.0,APPL,1473412296
1333,1529.0,335.0,APPL,1473412297
1334,1529.0,335.0,APPL,1473412297
1335,1529.0,335.0,APPL,1473412297
1336,1529.0,335.0,APPL,1473412297
1337,1598.0,336.0,APPL,1473412298
1338,1598.0,336.0,APPL,1473412298
1339,1598.0,336.0,APPL,1473412298
1340,1598.0,336.0,APPL,1473412298
1341,1594.0,337.0,APPL,1473412299
1342,1594.0,337.0,APPL,1473412299
1343,1594.0,337.0,APPL,1473412299
1344,1594.0,337.0,APPL,1473412300
1345,1697.0,338.0,APPL,1473412300
1346,1697.0,338.0,APPL,1473412300
1347,1697.0,338.0,APPL,1473412300
1348,1697.0,338.0,APPL,1473412300
1349,1520.0,339.0,APPL,1473412301
1350,1520.0,339.0,APPL,1473412301
1351,1520.0,339.0,APPL,1473412301
1352,1520.0,339.0,APPL,1473412302
1353,1516.0,340.0,APPL,1473412302
1354,1516.0,340.0,APPL,1473412302
1355,1516.0,340.0,APPL,1473412303
1356,1516.0,340.0,APPL,1473412303
1357,1607.0,341.0,APPL,1473412303
1358,1607.0,341.0,APPL,1473412303
1359,1607.0,341.0,APPL,1473412303
1360,1607.0,341.0,APPL,1473412304
1361,1657.0,342.0,APPL,1473412304
1362,1657.0,342.0,APPL,1473412304
1363,1657.0,342.0,APPL,1473412304
1364,1657.0,342.0,APPL,1473412305
1365,1502.0,343.0,APPL,1473412305
1366,1502.0,343.0,APPL,1473412305
1367,1502.0,343.0,APPL,1473412305
1368,1502.0,343.0,APPL,1473412305
1369,1534.0,344.0,APPL,1473412306
1370,1534.0,344.0,APPL,1473412306
1371,1534.0,344.0,APPL,1473412306
1372,1534.0,344.0,APPL,1473412307
1373,1525.0,345.0,APPL,1473412307
1374,1525.0,345.0,APPL,1473412307
1375,1525.0,345.0,APPL,1473412307
1376,1525.0,345.0,APPL,1473412308
1377,1658.0,346.0,APPL,1473412308
