Date,AAPL,AMZN,FB,GOOG,MSFT
2016-04-20,104.072182,632.98999,112.41999799999999,752.669983,53.571312
2016-04-19,103.858475,627.900024,112.290001,753.929993,54.342257999999994
2016-04-18,104.412193,635.349976,110.449997,766.6099849999999,54.409718000000005
2016-04-15,106.714546,625.8900150000001,109.639999,759.0,53.629135
2016-04-14,108.900322,620.75,110.839996,753.200012,53.349663
2016-04-13,108.842041,614.820007,110.510002,751.719971,53.340027
2016-04-12,107.28771200000001,603.169983,110.610001,743.090027,52.665443
2016-04-11,105.90823400000001,595.929993,108.989998,736.099976,52.337795
2016-04-08,105.558517,594.599976,110.629997,739.150024,52.443787
2016-04-07,105.441956,591.429993,113.639999,740.280029,52.482342
2016-04-06,107.79287,602.080017,113.709999,745.6900019999999,53.11837
2016-04-05,106.67568200000001,586.1400150000001,112.220001,737.799988,52.578712
2016-04-04,107.94830300000001,593.1900019999999,112.550003,745.289978,53.417118
2016-04-01,106.850548,598.5,116.059998,749.909973,53.552036
2016-03-31,105.879097,593.6400150000001,114.099998,744.950012,53.224377000000004
2016-03-30,106.43283100000001,598.6900019999999,114.699997,750.530029,53.05091899999999
2016-03-29,104.606491,593.8599849999999,116.139999,744.77002,52.723263
2016-03-28,102.187561,579.869995,113.690002,733.530029,51.595753
2016-03-24,102.65385400000001,582.950012,113.050003,735.299988,52.241425
2016-03-23,103.10073100000001,569.630005,112.540001,738.0599980000001,52.010139
2016-03-22,103.67388199999999,560.47998,112.25,740.75,52.106506
2016-03-21,102.88700899999999,553.97998,111.849998,742.090027,51.904137
2016-03-18,102.89672900000001,552.080017,111.449997,737.599976,51.547573
2016-03-17,102.78014399999999,559.4400019999999,111.019997,737.780029,52.675079000000004
2016-03-16,102.945305,574.27002,112.18,736.090027,52.376339
2016-03-15,101.594978,577.02002,110.66999799999999,728.330017,51.643936
2016-03-14,99.593773,573.369995,109.889999,730.48999,51.239185
2016-03-11,99.341187,569.6099849999999,109.410004,726.820007,51.142818
2016-03-10,98.28229499999999,558.929993,107.32,712.820007,50.159859000000004
2016-03-09,98.233734,559.469971,107.510002,705.23999,50.921169
2016-03-08,98.146294,560.26001,105.93,693.969971,49.774390999999994
2016-03-07,98.96231800000001,562.799988,105.730003,695.159973,49.176895
2016-03-04,100.069786,575.1400150000001,108.389999,710.8900150000001,50.140583
2016-03-03,98.602882,577.48999,109.58000200000001,712.419983,50.448966999999996
2016-03-02,97.874298,580.210022,109.949997,718.849976,51.027176000000004
2016-03-01,97.660561,579.039978,109.82,718.8099980000001,50.670615999999995
2016-02-29,93.930183,552.52002,106.91999799999999,697.77002,49.032348999999996
2016-02-26,94.143906,555.22998,107.91999799999999,705.070007,49.437096000000004
2016-02-25,93.998184,555.150024,108.07,705.75,50.208042
2016-02-24,93.35701800000001,554.039978,106.879997,699.5599980000001,49.494919
2016-02-23,91.987267,552.9400019999999,105.459999,695.849976,49.321453000000005
2016-02-22,94.114754,559.5,107.160004,706.460022,50.738071000000005
2016-02-19,93.298737,534.900024,104.57,700.909973,49.938213
2016-02-18,93.51245899999999,525.0,103.470001,697.349976,50.294781
2016-02-17,95.31935899999999,534.099976,105.199997,708.400024,50.516418
2016-02-16,93.88160699999999,521.099976,101.610001,691.0,49.234718
2016-02-12,91.30725100000001,507.079987,102.010002,682.400024,48.319218
2016-02-11,91.02552800000001,503.82000700000003,101.910004,683.1099849999999,47.544201
2016-02-10,91.579254,490.48001100000005,101.0,684.119995,47.563332
2016-02-09,92.27869399999999,482.07000700000003,99.540001,678.1099849999999,47.151901
2016-02-08,92.29813399999999,488.10000599999995,99.75,682.73999,47.276286999999996
2016-02-05,91.336388,502.130005,104.07,683.570007,47.993904
2016-02-04,93.842743,536.26001,110.489998,708.01001,49.754448
2016-02-03,93.094734,531.070007,112.690002,726.950012,49.907536
2016-02-02,91.28791,552.099976,114.610001,764.650024,50.711258
2016-02-01,93.172028,574.8099980000001,115.089996,752.0,52.347412
2016-01-29,94.05127,587.0,112.209999,742.950012,52.711006000000005
2016-01-28,90.911087,635.349976,109.110001,730.960022,49.811855
2016-01-27,90.263725,583.349976,94.449997,699.98999,49.008129
2016-01-26,96.61174,601.25,97.339996,713.039978,49.917099
2016-01-25,96.080322,596.530029,97.010002,711.669983,49.553509000000005
2016-01-22,97.99342299999999,596.380005,97.940002,725.25,50.031921000000004
2016-01-21,93.046417,575.02002,94.160004,706.590027,48.300083
2016-01-20,93.519867,571.77002,94.349998,698.450012,48.596699
2016-01-19,93.394257,574.47998,95.260002,701.789978,48.376629
2016-01-15,93.848373,570.179993,94.970001,694.450012,48.788059000000004
2016-01-14,96.157608,593.0,98.370003,714.719971,50.816513
2016-01-13,94.099594,581.8099980000001,95.440002,700.5599980000001,49.409988
2016-01-12,96.582756,617.8900150000001,99.370003,726.070007,50.500759
2016-01-11,95.201073,617.73999,97.510002,716.030029,50.041489
2016-01-08,93.68412,607.049988,97.33000200000001,714.469971,50.070198
2016-01-07,93.191338,607.9400019999999,97.91999799999999,726.3900150000001,49.917099
2016-01-06,97.29776,632.650024,102.970001,743.619995,51.715916
2016-01-05,99.23984499999999,633.789978,102.730003,742.580017,52.672737
2016-01-04,101.790649,636.98999,102.220001,741.840027,52.433533
2015-12-31,101.70369699999999,675.8900150000001,104.660004,758.880005,53.084164
2015-12-30,103.69410699999999,689.070007,106.220001,771.0,53.878322999999995
2015-12-29,105.066116,693.969971,107.260002,776.599976,54.10795600000001
2015-12-28,103.210999,675.200012,105.93,762.51001,53.533871
2015-12-24,104.380112,662.789978,105.019997,748.400024,53.265953
2015-12-23,104.940506,663.700012,104.629997,750.3099980000001,53.409485
2015-12-22,103.607155,663.150024,105.510002,750.0,52.959778
2015-12-21,103.703766,664.51001,104.769997,747.77002,52.462233999999995
2015-12-18,102.44767,664.1400150000001,104.040001,739.3099980000001,51.792465
2015-12-17,105.298019,670.650024,106.220001,749.429993,53.29466600000001
2015-12-16,107.57826999999999,675.77002,106.790001,758.090027,53.706093
2015-12-15,106.75698899999999,658.6400150000001,104.550003,743.400024,52.81625699999999
2015-12-14,108.679771,657.909973,104.660004,747.77002,52.758842
2015-12-11,109.356125,640.150024,102.120003,738.869995,51.725483000000004
2015-12-10,112.24508700000001,662.320007,105.41999799999999,749.460022,52.883236
2015-12-09,111.713676,664.789978,104.599998,751.6099849999999,52.605755
2015-12-08,114.23548899999999,677.330017,106.489998,762.369995,53.380775
2015-12-07,114.283798,669.830017,105.610001,763.25,53.399914
2015-12-04,115.00846100000001,672.6400150000001,106.18,766.8099980000001,53.495594
2015-12-03,111.30786100000002,666.25,104.379997,752.539978,51.85944
2015-12-02,112.351372,676.01001,106.07,762.380005,52.825821
2015-12-01,113.375557,679.0599980000001,107.120003,767.039978,52.835395999999996
2015-11-30,114.303123,664.799988,104.239998,742.599976,52.002959999999995
2015-11-27,113.82968100000001,673.26001,105.449997,750.26001,51.601093
2015-11-25,114.042252,675.340027,105.410004,748.150024,51.37146
2015-11-24,114.863525,671.150024,105.739998,748.280029,51.907284000000004
2015-11-23,113.77170600000001,678.98999,106.949997,755.97998,51.849869
2015-11-20,115.269348,668.450012,107.32,756.599976,51.849869
2015-11-19,114.76691399999999,661.27002,106.260002,738.409973,51.610664
2015-11-18,113.327248,663.539978,107.769997,740.0,51.524551
2015-11-17,109.84888500000001,643.299988,105.129997,725.299988,50.682556
2015-11-16,110.322327,647.8099980000001,104.040001,728.960022,51.103553999999995
2015-11-13,108.54447900000001,642.349976,103.949997,717.0,50.219673
2015-11-12,111.810295,665.599976,108.019997,731.22998,50.675869
2015-11-11,112.187119,673.25,109.010002,735.400024,50.989502
2015-11-10,112.82481399999999,659.679993,107.910004,728.320007,50.856441
2015-11-09,116.496429,655.48999,106.489998,724.8900150000001,51.474209
2015-11-06,116.969872,659.369995,107.099998,733.76001,52.196521999999995
2015-11-05,116.834602,655.650024,108.760002,731.25,51.683304
2015-11-04,117.375694,640.950012,103.940002,728.1099849999999,51.702312
2015-11-03,117.924095,625.3099980000001,102.58000200000001,722.159973,51.46471
2015-11-02,116.58676899999999,628.349976,103.309998,721.1099849999999,50.599834
2015-10-30,114.970459,625.900024,101.970001,710.8099980000001,50.029590999999996
2015-10-29,115.96141100000001,626.549988,104.879997,716.919983,50.71389
2015-10-28,114.74916100000002,617.099976,104.199997,712.950012,51.303135
2015-10-27,110.208076,611.01001,103.699997,708.48999,51.027522999999995
2015-10-26,110.910416,608.6099849999999,103.769997,712.780029,51.55975
2015-10-23,114.566376,599.030029,102.190002,702.0,50.248184
2015-10-22,111.122078,563.909973,99.66999799999999,651.789978,45.648201
2015-10-21,109.448021,555.77002,97.110001,642.6099849999999,44.859359999999995
2015-10-20,109.45763400000001,560.880005,97.0,650.280029,45.401089
2015-10-19,107.494957,573.150024,98.470001,666.099976,45.25853
2015-10-16,106.831116,570.76001,97.540001,662.200012,45.153984
2015-10-15,107.620049,562.4400019999999,95.959999,661.73999,44.678779999999996
2015-10-14,106.032578,544.830017,94.07,651.159973,44.365142999999996
2015-10-13,107.552696,548.900024,94.120003,652.299988,44.564732
2015-10-12,107.36988799999999,550.1900019999999,94.260002,646.669983,44.669281
2015-10-09,107.87017800000001,539.799988,93.239998,643.6099849999999,44.773827000000004
2015-10-08,105.34949499999999,533.159973,92.470001,639.159973,45.096962
2015-10-07,106.580978,541.9400019999999,92.400002,642.3599849999999,44.479198
2015-10-06,107.09088100000001,537.47998,92.800003,645.4400019999999,44.431675
2015-10-05,106.580978,543.679993,94.010002,641.469971,44.317627
2015-10-02,106.19613600000001,532.539978,92.07,626.909973,43.310192
2015-10-01,105.42646,520.719971,90.949997,611.289978,42.397797
2015-09-30,106.119179,511.89001500000006,89.900002,608.419983,42.065155
2015-09-29,104.92617800000001,496.07000700000003,86.66999799999999,594.969971,41.285816
2015-09-28,108.17806200000001,504.05999800000006,89.209999,594.8900150000001,41.143253
2015-09-25,110.36201499999999,524.25,92.769997,611.969971,41.761021
2015-09-24,110.64102199999999,533.75,94.410004,625.799988,41.73251
2015-09-23,109.986801,536.070007,93.970001,622.3599849999999,41.694489000000004
2015-09-22,109.101662,538.400024,92.959999,622.6900019999999,41.723003000000006
2015-09-21,110.843056,548.3900150000001,95.550003,635.4400019999999,41.922592
2015-09-18,109.149773,540.26001,94.400002,629.25,41.32383
2015-09-17,109.601952,538.869995,94.339996,642.900024,42.055649
2015-09-16,111.99758100000001,527.3900150000001,93.449997,635.97998,42.103172
2015-09-15,111.872498,522.369995,92.900002,635.1400150000001,41.799038
2015-09-14,110.93926200000001,521.380005,92.309998,623.23999,40.905654999999996
2015-09-11,109.880959,529.4400019999999,92.050003,625.77002,41.32383
2015-09-10,108.30311599999999,522.23999,91.980003,621.349976,41.143253
2015-09-09,105.97485400000001,516.8900150000001,90.440002,612.719971,40.934166
2015-09-08,108.05297900000001,517.539978,89.529999,614.659973,41.713501
2015-09-04,105.128212,499.0,88.260002,600.700012,40.496978999999996
2015-09-03,106.186516,504.72000099999997,88.150002,606.25,41.342838
2015-09-02,108.081833,510.549988,89.889999,614.340027,41.209785
2015-09-01,103.636963,496.540009,87.230003,597.789978,39.746147
2015-08-31,108.48593100000001,512.8900150000001,89.43,618.25,41.361858000000005
2015-08-28,108.995834,518.01001,91.010002,630.380005,41.751518
2015-08-27,108.63986200000001,518.369995,89.730003,637.6099849999999,41.723003000000006
2015-08-26,105.53229499999999,500.76998899999995,87.190002,628.619995,40.592014
2015-08-25,99.807816,466.369995,83.0,582.0599980000001,38.463104
2015-08-24,99.211334,463.369995,82.089996,589.6099849999999,39.613098
2015-08-21,101.75125899999999,494.47000099999997,86.059998,612.47998,40.934166
2015-08-20,108.380096,515.780029,90.559998,646.830017,43.395733
2015-08-19,110.65064199999999,532.919983,95.309998,660.900024,44.298618
2015-08-18,112.084152,535.02002,95.16999799999999,656.130005,44.925888
2015-08-17,112.71916200000001,535.219971,93.93,660.869995,44.678779999999996
2015-08-14,111.56462900000001,531.52002,94.41999799999999,657.119995,44.37664
2015-08-13,110.785339,529.659973,93.43,656.450012,44.121716
2015-08-12,110.871918,525.909973,94.190002,659.5599980000001,44.131153000000005
2015-08-11,109.188248,527.460022,93.620003,660.780029,43.819569
2015-08-10,115.18211399999998,524.0,94.150002,633.72998,44.688225
2015-08-07,111.141319,522.619995,94.300003,635.299988,44.131153000000005
2015-08-06,110.76608999999999,529.460022,95.120003,642.679993,44.017853
2015-08-05,110.525574,537.01001,96.440002,643.780029,44.924271000000005
2015-08-04,109.79766799999999,531.900024,94.059998,629.25,44.886497
2015-08-03,113.43715700000001,535.030029,94.139999,631.210022,44.19725
2015-07-31,116.176353,536.150024,94.010002,625.6099849999999,44.093388
2015-07-30,117.20116399999999,536.76001,95.209999,632.590027,44.26334
2015-07-29,117.794968,529.0,96.989998,631.929993,43.706272
2015-07-28,118.168503,526.030029,95.290001,628.0,42.809303
2015-07-27,117.584259,531.409973,94.16999799999999,627.26001,42.818733
2015-07-24,119.241196,529.419983,96.949997,623.5599980000001,43.375801
2015-07-23,119.873306,482.17999299999997,95.440002,644.280029,43.53632
2015-07-22,119.930779,488.26998899999995,97.040001,662.099976,42.998135
2015-07-21,125.22718799999998,488.0,98.389999,662.299988,44.641014
2015-07-20,126.49146299999998,488.10000599999995,97.910004,663.02002,44.301109000000004
2015-07-17,124.14492,483.01000999999997,94.970001,672.929993,44.017853
2015-07-16,123.081818,475.48001100000005,90.849998,579.849976,44.055618
2015-07-15,121.463196,461.19000199999994,89.760002,560.219971,43.205849
2015-07-14,120.304298,465.57000700000003,89.68,561.099976,43.073662
2015-07-13,120.35219599999999,455.57000700000003,90.099998,546.549988,42.998135
2015-07-10,118.072723,443.51000999999997,87.949997,530.130005,42.120036999999996
2015-07-09,114.998314,434.39001500000006,85.879997,520.679993,42.035069
2015-07-08,117.392715,429.700012,85.650002,516.830017,41.770699
2015-07-07,120.380928,436.72000099999997,87.220001,525.02002,41.827346999999996
2015-07-06,120.677834,436.040009,87.550003,522.8599849999999,41.912315
2015-07-02,121.099236,437.709991,87.290001,523.400024,41.921768
2015-07-01,121.25248700000002,437.39001500000006,86.910004,521.840027,41.968971
2015-06-30,120.131905,434.089996,85.769997,520.51001,41.685722
2015-06-29,119.26991299999999,429.85998499999994,85.800003,521.52002,41.893436
2015-06-26,121.396149,438.10000599999995,88.010002,531.6900019999999,42.733753
2015-06-25,122.114471,440.10000599999995,87.980003,535.22998,43.101997
2015-06-24,122.69870800000001,440.839996,88.860001,537.840027,43.092552000000005
2015-06-23,121.664322,445.98999000000003,87.879997,540.47998,43.347481
2015-06-22,122.219826,436.290009,84.739998,538.1900019999999,43.64962
2015-06-19,121.25248700000002,434.920013,82.510002,536.6900019999999,43.526875
2015-06-18,122.47840900000001,439.39001500000006,82.910004,536.72998,44.112274
2015-06-17,121.92291999999999,427.80999800000006,81.790001,529.26001,43.404137
2015-06-16,122.210251,427.26000999999997,81.059998,528.150024,43.271946
2015-06-15,121.558975,423.670013,80.709999,527.200012,42.941483000000005
2015-06-12,121.79841599999999,429.920013,81.529999,532.330017,43.404137
2015-06-11,123.15841699999999,432.97000099999997,81.83000200000001,534.6099849999999,43.847896999999996
2015-06-10,123.43618799999999,430.76998899999995,82.160004,536.6900019999999,44.008410999999995
2015-06-09,122.037849,425.48001100000005,80.66999799999999,526.6900019999999,43.101997
2015-06-08,122.401802,423.5,80.66999799999999,526.830017,43.177528
2015-06-05,123.21590400000001,426.950012,82.139999,533.330017,43.564648
2015-06-04,123.89591200000001,430.77999900000003,82.050003,536.700012,43.772362
2015-06-03,124.623802,436.589996,82.440002,540.3099980000001,44.235012
2015-06-02,124.47058100000001,430.98999000000003,80.440002,539.179993,44.301109000000004
2015-06-01,125.02606200000001,430.920013,80.290001,533.98999,44.593803
2015-05-29,124.777046,429.23001100000005,79.190002,532.1099849999999,44.244453
2015-05-28,126.213676,426.57000700000003,80.150002,539.780029,44.801528999999995
2015-05-27,126.462708,431.420013,80.550003,539.789978,44.952595
2015-05-26,124.14492,425.47000099999997,79.33000200000001,532.320007,43.989521
2015-05-22,126.941574,427.630005,80.540001,540.1099849999999,44.282227
2015-05-21,125.84016399999999,431.630005,80.480003,542.51001,44.773201
2015-05-20,124.56633799999999,423.85998499999994,80.550003,539.27002,44.924271000000005
2015-05-19,124.57591200000002,421.709991,80.629997,537.3599849999999,44.924271000000005
2015-05-18,124.69086499999999,425.23999000000003,80.879997,532.299988,45.037566999999996
2015-05-15,123.33083300000001,426.0,80.41999799999999,533.849976,45.309616
2015-05-14,123.503227,432.27999900000003,81.370003,538.400024,45.703613
2015-05-13,120.68741599999998,426.869995,78.440002,529.619995,44.681098999999996
2015-05-12,120.553329,431.01998899999995,77.459999,529.039978,44.418427
2015-05-11,120.984306,432.85000599999995,78.010002,535.700012,44.437195
2015-05-08,122.229424,433.69000199999994,78.510002,538.219971,44.793667
2015-05-07,119.969086,426.880005,78.43,530.700012,43.808681
2015-05-06,119.231606,419.100006,78.099998,524.219971,43.414684
2015-05-05,119.985092,421.19000199999994,77.559998,530.799988,44.652954
2015-05-04,122.751053,423.040009,78.809998,540.780029,45.253326
2015-05-01,122.98948700000001,422.869995,78.989998,537.900024,45.647331
2015-04-30,119.36513500000001,421.77999900000003,78.769997,537.340027,45.628563
2015-04-29,122.693825,429.369995,80.470001,549.080017,46.022568
2015-04-28,124.52507800000001,429.30999800000006,80.68,553.679993,46.116375
2015-04-27,126.518456,438.55999800000006,81.910004,555.369995,45.056332
2015-04-24,124.25799599999999,445.10000599999995,81.529999,561.9674679999999,44.906242
2015-04-23,123.676208,389.98999,82.410004,544.006287,40.656704
2015-04-22,122.674751,389.799988,84.629997,536.413086,40.328373
2015-04-21,121.0438,391.179993,83.620003,531.049988,40.000038
2015-04-20,121.701889,389.51001,83.089996,532.44989,40.253326
2015-04-17,118.983627,375.559998,80.779999,521.181885,39.043194
2015-04-16,120.33798999999999,386.040009,82.309998,530.87854,39.549763
2015-04-15,120.91979199999999,383.450012,82.709999,529.617859,39.643566
2015-04-14,120.46198999999999,385.109985,83.519997,527.487183,39.071331
2015-04-13,120.98656499999998,382.359985,83.010002,536.219177,39.174526
2015-04-10,121.22500600000001,382.649994,82.040001,537.054565,39.137005
2015-04-09,120.709961,383.540009,82.16999799999999,537.820374,38.911869
2015-04-08,119.79434199999999,381.200012,82.279999,538.645813,38.855576
2015-04-07,120.185402,374.410004,82.32,534.080933,38.958767
2015-04-06,121.46343999999999,377.040009,82.440002,533.8273320000001,38.977528
2015-04-02,119.52728300000001,372.25,81.559998,532.59906,37.795536
2015-04-01,118.506744,370.26001,81.66999799999999,539.5905759999999,38.198917
2015-03-31,118.67841299999999,372.100006,82.220001,545.000854,38.142635
2015-03-30,120.528755,374.589996,83.199997,549.008789,38.424053
2015-03-27,117.552971,370.559998,83.300003,545.338989,38.433437
2015-03-26,118.497215,367.350006,83.010002,552.131592,38.658577
2015-03-25,117.67696399999998,370.959991,82.91999799999999,555.726807,38.893097
2015-03-24,120.83396100000002,374.089996,85.309998,567.069397,40.24395
2015-03-23,121.32991799999999,375.109985,84.43,555.751648,40.206421
2015-03-20,120.080482,378.48999,83.800003,557.293213,40.225189
2015-03-19,121.606522,373.23999,82.75,554.936157,39.671715
2015-03-18,122.531677,375.140015,80.910004,556.437866,39.86871
2015-03-17,121.16776999999999,371.920013,79.360001,547.825317,39.11824
2015-03-16,119.174377,373.350006,78.07,551.47522,38.986903999999996
2015-03-13,117.87724299999999,370.579987,78.050003,544.324585,38.81805
2015-03-12,118.697479,374.23999,78.93,552.4697269999999,38.480343
2015-03-11,116.589638,366.369995,77.57,548.163452,39.380897999999995
2015-03-10,118.754723,369.51001,77.550003,551.972473,39.427807
2015-03-09,121.263153,378.559998,79.440002,565.736694,40.197037
2015-03-06,120.748108,380.089996,80.010002,564.578125,39.737381
2015-03-05,120.56691000000001,387.829987,81.209999,572.181274,40.440945
2015-03-04,122.59843400000001,382.72000099999997,80.900002,570.231995,40.394042999999996
2015-03-03,123.38053899999998,384.609985,79.599998,570.500488,40.600418
2015-03-02,123.12301599999999,385.660004,79.75,568.213074,41.163273
2015-02-27,122.52215600000001,380.160004,78.970001,555.343933,41.135124
2015-02-26,124.39154099999999,384.799988,80.410004,552.43988,41.33213
2015-02-25,122.836899,385.369995,79.559998,540.893433,41.266464
2015-02-24,126.060654,378.589996,78.449997,533.1560059999999,41.360271000000004
2015-02-23,126.85228000000001,380.140015,78.839996,528.9989009999999,41.416557
2015-02-20,123.51408400000001,383.660004,79.900002,536.000366,41.144508
2015-02-19,122.512596,379.0,79.41999799999999,539.901306,40.806796999999996
2015-02-18,122.77013400000001,373.369995,76.709999,536.746277,40.834942
2015-02-17,121.921249,375.429993,75.599998,539.8690799999999,40.881844
2015-02-13,121.205933,381.829987,75.739998,546.00531,40.863087
2015-02-12,120.614594,377.170013,76.230003,539.958557,40.136551000000004
2015-02-11,119.10761299999999,375.140015,76.510002,533.036682,39.475208
2015-02-10,116.379814,373.0,75.190002,534.001343,39.680126
2015-02-09,114.186127,370.559998,74.440002,524.941223,39.456585
2015-02-06,113.43263999999999,374.27999900000003,74.470001,528.0938719999999,39.503155
2015-02-05,114.39596599999999,373.890015,75.610001,524.692566,39.540409000000004
2015-02-04,113.58525800000001,364.75,75.629997,519.898987,38.972233
2015-02-03,112.72071799999999,363.549988,75.400002,526.3435059999999,38.748669
2015-02-02,112.70172099999999,364.47000099999997,74.989998,525.587646,38.450603
2015-01-30,111.30518300000001,354.52999900000003,75.910004,531.594604,37.63092
2015-01-29,112.958244,311.77999900000003,78.0,507.865204,39.130565999999995
2015-01-28,109.54763799999999,303.910004,76.239998,507.208801,38.366768
2015-01-27,103.68596600000001,306.75,75.779999,515.791565,39.736022999999996
2015-01-26,107.448074,309.660004,77.5,532.280823,43.787861
2015-01-23,107.334084,312.390015,77.83000200000001,536.9948730000001,43.946213
2015-01-22,106.78305800000001,310.320007,77.650002,531.465332,43.899639
2015-01-21,104.075485,297.25,76.739998,515.204773,42.772564
2015-01-20,103.286957,289.440002,76.239998,504.125763,43.210358
2015-01-16,100.693382,290.73999,75.18,505.29931600000003,43.070637
2015-01-15,101.481903,286.950012,74.050003,499.04373200000003,42.362728000000004
2015-01-14,104.312988,293.269989,76.279999,498.128784,42.80983
2015-01-13,104.711998,294.73999,76.449997,493.46444699999995,43.182419
2015-01-12,103.790474,291.410004,76.720001,489.854309,43.40596
2015-01-09,106.412552,296.929993,77.739998,493.45449800000006,43.955528
2015-01-08,106.29853100000001,300.459991,78.18,499.928864,44.328106
2015-01-07,102.36544,298.420013,76.150002,498.357513,43.061325
2015-01-06,100.94989,295.290009,76.150002,499.212799,42.521076
2015-01-05,100.940392,302.190002,77.190002,511.057617,43.154472
2015-01-02,103.86646999999999,308.519989,78.449997,521.9377440000001,43.555
2014-12-31,104.863991,310.350006,78.019997,523.521423,43.266247
