,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState,lat,lon,Rat
3630,2011,WV,CABELL,54,11,54011,Oxymorphone,34,804,9310,38.43333,-82.25,0.08635875402792696
3645,2011,WV,CLAY,54,15,54015,Hydrocodone,4,78,9310,38.48333,-81.06667,0.008378088077336197
3696,2011,WV,GILMER,54,21,54021,Heroin,4,82,9310,38.93333,-80.85,0.008807733619763695
3758,2011,WV,GREENBRIER,54,25,54025,Oxycodone,21,103,9310,37.95,-80.41667,0.011063372717508057
3759,2011,WV,GREENBRIER,54,25,54025,Oxymorphone,33,103,9310,37.95,-80.41667,0.011063372717508057
3769,2011,WV,HARRISON,54,33,54033,Hydrocodone,16,148,9310,39.28333,-80.38333,0.0158968850698174
3818,2011,WV,BRAXTON,54,7,54007,Buprenorphine,2,83,9310,38.71667,-80.7,0.00891514500537057
3819,2011,WV,BROOKE,54,9,54009,Heroin,5,8,9310,40.28333,-80.56667,0.0008592910848549946
3881,2011,WV,FAYETTE,54,19,54019,Heroin,6,125,9310,38.05,-81.1,0.01342642320085929
3899,2011,WV,GREENBRIER,54,25,54025,Hydrocodone,7,103,9310,37.95,-80.41667,0.011063372717508057
3905,2011,WV,HAMPSHIRE,54,27,54027,Buprenorphine,4,118,9310,39.33333,-78.6,0.012674543501611171
3909,2011,WV,HANCOCK,54,29,54029,Hydrocodone,5,97,9310,40.50056,-80.56667,0.01041890440386681
3927,2011,WV,KANAWHA,54,39,54039,Hydromorphone,8,1790,9310,38.33333,-81.56667,0.19226638023630505
3950,2011,WV,LOGAN,54,45,54045,Hydrocodone,29,348,9310,37.83333,-81.93333,0.037379162191192264
3965,2011,WV,MARION,54,49,54049,Oxycodone,13,391,9310,39.51667,-80.25,0.04199785177228786
3966,2011,WV,MARION,54,49,54049,Oxymorphone,1,391,9310,39.51667,-80.25,0.04199785177228786
3967,2011,WV,MARSHALL,54,51,54051,Hydrocodone,8,91,9310,39.86667,-80.65,0.009774436090225564
3970,2011,WV,MASON,54,53,54053,Heroin,1,45,9310,38.8,-82.00028,0.004833512352309345
3985,2011,WV,MERCER,54,55,54055,Methadone,2,567,9310,37.4,-81.11667,0.06090225563909774
3990,2011,WV,MONROE,54,63,54063,Hydrocodone,5,19,9310,37.56667,-80.55,0.0020408163265306124
3995,2011,WV,MORGAN,54,65,54065,Hydrocodone,2,64,9310,39.56667,-78.25028,0.006874328678839957
3996,2011,WV,MORGAN,54,65,54065,Oxycodone,6,64,9310,39.56667,-78.25028,0.006874328678839957
3997,2011,WV,MORGAN,54,65,54065,Oxymorphone,2,64,9310,39.56667,-78.25028,0.006874328678839957
4003,2011,WV,NICHOLAS,54,67,54067,Hydrocodone,4,153,9310,38.3,-80.83333,0.016433941997851774
4016,2011,WV,HARDY,54,31,54031,Buprenorphine,1,138,9310,39.01667,-78.81667,0.014822771213748658
4017,2011,WV,HARDY,54,31,54031,Hydrocodone,3,138,9310,39.01667,-78.81667,0.014822771213748658
4033,2011,WV,JACKSON,54,35,54035,Heroin,29,197,9310,38.83333,-81.68333,0.021160042964554242
4040,2011,WV,JEFFERSON,54,37,54037,Heroin,3,103,9310,39.3,-77.85,0.011063372717508057
4062,2011,WV,LEWIS,54,41,54041,Oxycodone,2,36,9310,38.96667,-80.51666999999999,0.003866809881847476
4086,2011,WV,MARSHALL,54,51,54051,Heroin,11,91,9310,39.86667,-80.65,0.009774436090225564
4087,2011,WV,MARSHALL,54,51,54051,Oxycodone,14,91,9310,39.86667,-80.65,0.009774436090225564
4091,2011,WV,MCDOWELL,54,47,54047,Morphine,1,79,9310,37.36667,-81.65,0.008485499462943072
4096,2011,WV,MERCER,54,55,54055,Dextropropoxyphene,1,567,9310,37.4,-81.11667,0.06090225563909774
4097,2011,WV,MERCER,54,55,54055,Hydromorphone,94,567,9310,37.4,-81.11667,0.06090225563909774
4098,2011,WV,MERCER,54,55,54055,Morphine,2,567,9310,37.4,-81.11667,0.06090225563909774
4100,2011,WV,MINERAL,54,57,54057,Fentanyl,1,105,9310,39.4,-78.95,0.011278195488721804
4101,2011,WV,MINERAL,54,57,54057,Heroin,13,105,9310,39.4,-78.95,0.011278195488721804
4102,2011,WV,MINERAL,54,57,54057,Methadone,1,105,9310,39.4,-78.95,0.011278195488721804
4126,2011,WV,JACKSON,54,35,54035,Oxycodone,19,197,9310,38.83333,-81.68333,0.021160042964554242
4132,2011,WV,JEFFERSON,54,37,54037,Oxycodone,11,103,9310,39.3,-77.85,0.011063372717508057
4136,2011,WV,KANAWHA,54,39,54039,Methadone,3,1790,9310,38.33333,-81.56667,0.19226638023630505
4195,2011,WV,MINERAL,54,57,54057,Oxycodone,1,105,9310,39.4,-78.95,0.011278195488721804
4206,2011,WV,MORGAN,54,65,54065,Morphine,1,64,9310,39.56667,-78.25028,0.006874328678839957
4218,2011,WV,LOGAN,54,45,54045,Buprenorphine,4,348,9310,37.83333,-81.93333,0.037379162191192264
4219,2011,WV,LOGAN,54,45,54045,Morphine,3,348,9310,37.83333,-81.93333,0.037379162191192264
4237,2011,WV,MCDOWELL,54,47,54047,Oxycodone,15,79,9310,37.36667,-81.65,0.008485499462943072
4243,2011,WV,MERCER,54,55,54055,Heroin,9,567,9310,37.4,-81.11667,0.06090225563909774
4246,2011,WV,MINGO,54,59,54059,Oxycodone,8,45,9310,37.7,-82.15,0.004833512352309345
4247,2011,WV,MONONGALIA,54,61,54061,Oxycodone,35,105,9310,39.65,-80.03333,0.011278195488721804
4259,2011,WV,NICHOLAS,54,67,54067,Hydromorphone,3,153,9310,38.3,-80.83333,0.016433941997851774
4262,2011,WV,OHIO,54,69,54069,Buprenorphine,1,308,9310,40.1,-80.61667,0.03308270676691729
4281,2011,WV,POCAHONTAS,54,75,54075,Oxycodone,19,63,9310,38.31667,-80.03333,0.006766917293233083
4282,2011,WV,POCAHONTAS,54,75,54075,Oxymorphone,3,63,9310,38.31667,-80.03333,0.006766917293233083
4291,2011,WV,RALEIGH,54,81,54081,Methadone,3,505,9310,37.75,-81.25,0.054242749731471536
4292,2011,WV,RALEIGH,54,81,54081,Pentazocine,1,505,9310,37.75,-81.25,0.054242749731471536
4330,2011,WV,LEWIS,54,41,54041,Heroin,4,36,9310,38.96667,-80.51666999999999,0.003866809881847476
4331,2011,WV,LEWIS,54,41,54041,Methadone,1,36,9310,38.96667,-80.51666999999999,0.003866809881847476
4350,2011,WV,MARION,54,49,54049,Hydromorphone,2,391,9310,39.51667,-80.25,0.04199785177228786
4352,2011,WV,MARSHALL,54,51,54051,Morphine,8,91,9310,39.86667,-80.65,0.009774436090225564
4353,2011,WV,MARSHALL,54,51,54051,Oxymorphone,3,91,9310,39.86667,-80.65,0.009774436090225564
4362,2011,WV,MERCER,54,55,54055,Buprenorphine,2,567,9310,37.4,-81.11667,0.06090225563909774
4406,2011,WV,PRESTON,54,77,54077,Morphine,2,150,9310,39.46667,-79.66667,0.01611170784103115
4426,2011,WV,KANAWHA,54,39,54039,Buprenorphine,9,1790,9310,38.33333,-81.56667,0.19226638023630505
4427,2011,WV,KANAWHA,54,39,54039,Codeine,5,1790,9310,38.33333,-81.56667,0.19226638023630505
4428,2011,WV,KANAWHA,54,39,54039,Dextropropoxyphene,5,1790,9310,38.33333,-81.56667,0.19226638023630505
4429,2011,WV,KANAWHA,54,39,54039,Hydrocodone,91,1790,9310,38.33333,-81.56667,0.19226638023630505
4430,2011,WV,KANAWHA,54,39,54039,Morphine,5,1790,9310,38.33333,-81.56667,0.19226638023630505
4469,2011,WV,MARION,54,49,54049,Buprenorphine,8,391,9310,39.51667,-80.25,0.04199785177228786
4470,2011,WV,MARION,54,49,54049,Hydrocodone,11,391,9310,39.51667,-80.25,0.04199785177228786
4473,2011,WV,MARSHALL,54,51,54051,Buprenorphine,1,91,9310,39.86667,-80.65,0.009774436090225564
4475,2011,WV,MASON,54,53,54053,Methadone,1,45,9310,38.8,-82.00028,0.004833512352309345
4487,2011,WV,MERCER,54,55,54055,Oxycodone,182,567,9310,37.4,-81.11667,0.06090225563909774
4488,2011,WV,MERCER,54,55,54055,Oxymorphone,41,567,9310,37.4,-81.11667,0.06090225563909774
4491,2011,WV,MONONGALIA,54,61,54061,Heroin,7,105,9310,39.65,-80.03333,0.011278195488721804
4493,2011,WV,MONROE,54,63,54063,Oxycodone,4,19,9310,37.56667,-80.55,0.0020408163265306124
4510,2011,WV,OHIO,54,69,54069,Hydrocodone,3,308,9310,40.1,-80.61667,0.03308270676691729
4515,2011,WV,PENDLETON,54,71,54071,Oxycodone,2,14,9310,38.68333,-79.35,0.0015037593984962407
4519,2011,WV,HARDY,54,31,54031,Hydromorphone,3,138,9310,39.01667,-78.81667,0.014822771213748658
4520,2011,WV,HARDY,54,31,54031,Morphine,3,138,9310,39.01667,-78.81667,0.014822771213748658
4521,2011,WV,HARRISON,54,33,54033,Heroin,15,148,9310,39.28333,-80.38333,0.0158968850698174
4522,2011,WV,HARRISON,54,33,54033,Oxycodone,5,148,9310,39.28333,-80.38333,0.0158968850698174
4564,2011,WV,LEWIS,54,41,54041,Morphine,2,36,9310,38.96667,-80.51666999999999,0.003866809881847476
4580,2011,WV,MARION,54,49,54049,Heroin,64,391,9310,39.51667,-80.25,0.04199785177228786
4582,2011,WV,MARSHALL,54,51,54051,Fentanyl,2,91,9310,39.86667,-80.65,0.009774436090225564
4583,2011,WV,MASON,54,53,54053,Oxycodone,3,45,9310,38.8,-82.00028,0.004833512352309345
4584,2011,WV,MASON,54,53,54053,Oxymorphone,3,45,9310,38.8,-82.00028,0.004833512352309345
4588,2011,WV,MCDOWELL,54,47,54047,Hydrocodone,9,79,9310,37.36667,-81.65,0.008485499462943072
4595,2011,WV,MERCER,54,55,54055,Hydrocodone,40,567,9310,37.4,-81.11667,0.06090225563909774
4596,2011,WV,MINERAL,54,57,54057,Buprenorphine,1,105,9310,39.4,-78.95,0.011278195488721804
4597,2011,WV,MINGO,54,59,54059,Hydrocodone,7,45,9310,37.7,-82.15,0.004833512352309345
4600,2011,WV,MONROE,54,63,54063,Methadone,1,19,9310,37.56667,-80.55,0.0020408163265306124
4607,2011,WV,MORGAN,54,65,54065,Heroin,24,64,9310,39.56667,-78.25028,0.006874328678839957
4608,2011,WV,MORGAN,54,65,54065,Methadone,1,64,9310,39.56667,-78.25028,0.006874328678839957
4635,2011,WV,CABELL,54,11,54011,Hydrocodone,15,804,9310,38.43333,-82.25,0.08635875402792696
4699,2011,WV,GILMER,54,21,54021,Dextropropoxyphene,2,82,9310,38.93333,-80.85,0.008807733619763695
4700,2011,WV,GRANT,54,23,54023,Oxycodone,2,20,9310,39.11667,-79.2,0.0021482277121374865
4707,2011,WV,GREENBRIER,54,25,54025,Buprenorphine,1,103,9310,37.95,-80.41667,0.011063372717508057
4708,2011,WV,GREENBRIER,54,25,54025,Morphine,7,103,9310,37.95,-80.41667,0.011063372717508057
4722,2011,WV,NICHOLAS,54,67,54067,Heroin,4,153,9310,38.3,-80.83333,0.016433941997851774
4745,2011,WV,PLEASANTS,54,73,54073,Heroin,1,20,9310,39.36667,-81.15,0.0021482277121374865
4756,2011,WV,RALEIGH,54,81,54081,Buprenorphine,5,505,9310,37.75,-81.25,0.054242749731471536
4757,2011,WV,RANDOLPH,54,83,54083,Morphine,7,79,9310,38.76667,-79.83333,0.008485499462943072
4759,2011,WV,ROANE,54,87,54087,Fentanyl,3,56,9310,38.73333,-81.35,0.006015037593984963
4781,2011,WV,SUMMERS,54,89,54089,Oxycodone,5,35,9310,37.65,-80.86667,0.0037593984962406013
4795,2011,WV,UPSHUR,54,97,54097,Buprenorphine,2,210,9310,38.88333,-80.25056,0.022556390977443608
4796,2011,WV,UPSHUR,54,97,54097,Dextropropoxyphene,1,210,9310,38.88333,-80.25056,0.022556390977443608
4797,2011,WV,UPSHUR,54,97,54097,Hydrocodone,19,210,9310,38.88333,-80.25056,0.022556390977443608
4826,2011,WV,POCAHONTAS,54,75,54075,Buprenorphine,3,63,9310,38.31667,-80.03333,0.006766917293233083
4835,2011,WV,PRESTON,54,77,54077,Heroin,3,150,9310,39.46667,-79.66667,0.01611170784103115
4840,2011,WV,RALEIGH,54,81,54081,Oxycodone,106,505,9310,37.75,-81.25,0.054242749731471536
4841,2011,WV,RALEIGH,54,81,54081,Oxymorphone,13,505,9310,37.75,-81.25,0.054242749731471536
4870,2011,WV,SUMMERS,54,89,54089,Heroin,9,35,9310,37.65,-80.86667,0.0037593984962406013
4893,2011,WV,WEBSTER,54,101,54101,Hydrocodone,6,78,9310,38.51667,-80.41667,0.008378088077336197
4899,2011,WV,WOOD,54,107,54107,Dextropropoxyphene,1,381,9310,39.2,-81.50139,0.040923737916219116
4903,2011,WV,WYOMING,54,109,54109,Buprenorphine,1,26,9310,37.61667,-81.55,0.0027926960257787323
4931,2011,WV,SUMMERS,54,89,54089,Hydrocodone,4,35,9310,37.65,-80.86667,0.0037593984962406013
4944,2011,WV,TYLER,54,95,54095,Heroin,11,48,9310,39.45,-80.86667,0.0051557465091299675
4962,2011,WV,WAYNE,54,99,54099,Hydrocodone,6,56,9310,38.15,-82.45,0.006015037593984963
4967,2011,WV,WETZEL,54,103,54103,Heroin,19,36,9310,39.58333,-80.66667,0.003866809881847476
4972,2011,WV,WOOD,54,107,54107,Heroin,4,381,9310,39.2,-81.50139,0.040923737916219116
4976,2011,WV,WYOMING,54,109,54109,Oxycodone,4,26,9310,37.61667,-81.55,0.0027926960257787323
5012,2012,WV,BERKELEY,54,3,54003,Hydromorphone,1,727,9429,39.45,-78.03333,0.07710255594442676
5013,2012,WV,BERKELEY,54,3,54003,Methorphan,11,727,9429,39.45,-78.03333,0.07710255594442676
5050,2011,WV,SUMMERS,54,89,54089,Buprenorphine,1,35,9310,37.65,-80.86667,0.0037593984962406013
5062,2011,WV,TYLER,54,95,54095,Hydrocodone,2,48,9310,39.45,-80.86667,0.0051557465091299675
5065,2011,WV,UPSHUR,54,97,54097,Heroin,11,210,9310,38.88333,-80.25056,0.022556390977443608
5085,2011,WV,WETZEL,54,103,54103,Hydrocodone,1,36,9310,39.58333,-80.66667,0.003866809881847476
5091,2011,WV,WOOD,54,107,54107,Hydrocodone,4,381,9310,39.2,-81.50139,0.040923737916219116
5123,2012,WV,BRAXTON,54,7,54007,Buprenorphine,2,147,9429,38.71667,-80.7,0.015590200445434299
5124,2012,WV,BRAXTON,54,7,54007,Morphine,12,147,9429,38.71667,-80.7,0.015590200445434299
5126,2011,WV,HAMPSHIRE,54,27,54027,Heroin,6,118,9310,39.33333,-78.6,0.012674543501611171
5131,2011,WV,HARDY,54,31,54031,Oxycodone,13,138,9310,39.01667,-78.81667,0.014822771213748658
5132,2011,WV,HARDY,54,31,54031,Oxymorphone,1,138,9310,39.01667,-78.81667,0.014822771213748658
5152,2011,WV,JACKSON,54,35,54035,Hydrocodone,14,197,9310,38.83333,-81.68333,0.021160042964554242
5157,2011,WV,KANAWHA,54,39,54039,Heroin,247,1790,9310,38.33333,-81.56667,0.19226638023630505
5179,2011,WV,LOGAN,54,45,54045,Oxycodone,88,348,9310,37.83333,-81.93333,0.037379162191192264
5180,2011,WV,LOGAN,54,45,54045,Oxymorphone,23,348,9310,37.83333,-81.93333,0.037379162191192264
5198,2011,WV,MARION,54,49,54049,Dextropropoxyphene,1,391,9310,39.51667,-80.25,0.04199785177228786
5199,2011,WV,MARION,54,49,54049,Morphine,2,391,9310,39.51667,-80.25,0.04199785177228786
5204,2011,WV,MCDOWELL,54,47,54047,Buprenorphine,2,79,9310,37.36667,-81.65,0.008485499462943072
5217,2011,WV,MINERAL,54,57,54057,Hydrocodone,1,105,9310,39.4,-78.95,0.011278195488721804
5218,2011,WV,MINERAL,54,57,54057,Methorphan,1,105,9310,39.4,-78.95,0.011278195488721804
5232,2011,WV,POCAHONTAS,54,75,54075,Methadone,1,63,9310,38.31667,-80.03333,0.006766917293233083
5238,2011,WV,PRESTON,54,77,54077,Oxycodone,11,150,9310,39.46667,-79.66667,0.01611170784103115
5239,2011,WV,PRESTON,54,77,54077,Oxymorphone,1,150,9310,39.46667,-79.66667,0.01611170784103115
5242,2011,WV,PUTNAM,54,79,54079,Heroin,8,119,9310,38.51667,-81.88333,0.012781954887218045
5243,2011,WV,PUTNAM,54,79,54079,Oxycodone,12,119,9310,38.51667,-81.88333,0.012781954887218045
5244,2011,WV,PUTNAM,54,79,54079,Oxymorphone,2,119,9310,38.51667,-81.88333,0.012781954887218045
5304,2011,WV,WEBSTER,54,101,54101,Oxycodone,3,78,9310,38.51667,-80.41667,0.008378088077336197
5314,2011,WV,WOOD,54,107,54107,Oxycodone,4,381,9310,39.2,-81.50139,0.040923737916219116
5336,2011,WV,NICHOLAS,54,67,54067,Buprenorphine,1,153,9310,38.3,-80.83333,0.016433941997851774
5337,2011,WV,NICHOLAS,54,67,54067,Morphine,12,153,9310,38.3,-80.83333,0.016433941997851774
5341,2011,WV,OHIO,54,69,54069,Codeine,2,308,9310,40.1,-80.61667,0.03308270676691729
5342,2011,WV,OHIO,54,69,54069,Oxycodone,44,308,9310,40.1,-80.61667,0.03308270676691729
5343,2011,WV,OHIO,54,69,54069,Oxymorphone,4,308,9310,40.1,-80.61667,0.03308270676691729
5348,2011,WV,PENDLETON,54,71,54071,Methadone,2,14,9310,38.68333,-79.35,0.0015037593984962407
5362,2011,WV,POCAHONTAS,54,75,54075,Hydrocodone,18,63,9310,38.31667,-80.03333,0.006766917293233083
5372,2011,WV,PUTNAM,54,79,54079,Hydrocodone,5,119,9310,38.51667,-81.88333,0.012781954887218045
5375,2011,WV,ROANE,54,87,54087,Hydrocodone,2,56,9310,38.73333,-81.35,0.006015037593984963
5410,2011,WV,UPSHUR,54,97,54097,Codeine,1,210,9310,38.88333,-80.25056,0.022556390977443608
5411,2011,WV,UPSHUR,54,97,54097,Oxycodone,24,210,9310,38.88333,-80.25056,0.022556390977443608
5426,2011,WV,NICHOLAS,54,67,54067,Oxycodone,26,153,9310,38.3,-80.83333,0.016433941997851774
5427,2011,WV,NICHOLAS,54,67,54067,Oxymorphone,11,153,9310,38.3,-80.83333,0.016433941997851774
5429,2011,WV,OHIO,54,69,54069,Heroin,65,308,9310,40.1,-80.61667,0.03308270676691729
5442,2011,WV,POCAHONTAS,54,75,54075,Morphine,4,63,9310,38.31667,-80.03333,0.006766917293233083
5448,2011,WV,RALEIGH,54,81,54081,Hydrocodone,33,505,9310,37.75,-81.25,0.054242749731471536
5449,2011,WV,RALEIGH,54,81,54081,Morphine,11,505,9310,37.75,-81.25,0.054242749731471536
5450,2011,WV,RANDOLPH,54,83,54083,Buprenorphine,10,79,9310,38.76667,-79.83333,0.008485499462943072
5453,2011,WV,RITCHIE,54,85,54085,Hydrocodone,3,47,9310,39.16667,-81.08333,0.005048335123523094
5480,2011,WV,SUMMERS,54,89,54089,Hydromorphone,2,35,9310,37.65,-80.86667,0.0037593984962406013
5484,2011,WV,TAYLOR,54,91,54091,Heroin,1,1,9310,39.35,-80.05,0.00010741138560687433
5506,2011,WV,WEBSTER,54,101,54101,Codeine,1,78,9310,38.51667,-80.41667,0.008378088077336197
5507,2011,WV,WEBSTER,54,101,54101,Morphine,1,78,9310,38.51667,-80.41667,0.008378088077336197
5509,2011,WV,WETZEL,54,103,54103,Buprenorphine,1,36,9310,39.58333,-80.66667,0.003866809881847476
5555,2011,WV,RALEIGH,54,81,54081,Heroin,20,505,9310,37.75,-81.25,0.054242749731471536
5590,2011,WV,UPSHUR,54,97,54097,Hydromorphone,1,210,9310,38.88333,-80.25056,0.022556390977443608
5591,2011,WV,UPSHUR,54,97,54097,Morphine,16,210,9310,38.88333,-80.25056,0.022556390977443608
5606,2011,WV,WETZEL,54,103,54103,Oxycodone,6,36,9310,39.58333,-80.66667,0.003866809881847476
5613,2011,WV,WOOD,54,107,54107,Morphine,4,381,9310,39.2,-81.50139,0.040923737916219116
5648,2012,WV,BOONE,54,5,54005,Oxycodone,5,32,9429,38.01667,-81.7,0.0033937851309788947
5651,2012,WV,BROOKE,54,9,54009,Heroin,1,14,9429,40.28333,-80.56667,0.0014847809948032665
5662,2012,WV,CABELL,54,11,54011,Fentanyl,1,508,9429,38.43333,-82.25,0.053876338954289955
5663,2012,WV,CABELL,54,11,54011,Oxycodone,79,508,9429,38.43333,-82.25,0.053876338954289955
5664,2012,WV,CABELL,54,11,54011,Oxymorphone,21,508,9429,38.43333,-82.25,0.053876338954289955
5740,2012,WV,BERKELEY,54,3,54003,Heroin,206,727,9429,39.45,-78.03333,0.07710255594442676
5741,2012,WV,BERKELEY,54,3,54003,Hydrocodone,4,727,9429,39.45,-78.03333,0.07710255594442676
5742,2012,WV,BERKELEY,54,3,54003,Oxycodone,23,727,9429,39.45,-78.03333,0.07710255594442676
5751,2012,WV,BRAXTON,54,7,54007,Hydrocodone,20,147,9429,38.71667,-80.7,0.015590200445434299
5760,2012,WV,CABELL,54,11,54011,Codeine,1,508,9429,38.43333,-82.25,0.053876338954289955
5792,2012,WV,DODDRIDGE,54,17,54017,Methadone,1,35,9429,39.26667,-80.7,0.003711952487008166
5809,2012,WV,FAYETTE,54,19,54019,Morphine,1,95,9429,38.05,-81.1,0.010075299607593595
5819,2012,WV,GILMER,54,21,54021,Oxycodone,1,19,9429,38.93333,-80.85,0.002015059921518719
5824,2012,WV,GRANT,54,23,54023,Hydrocodone,6,106,9429,39.11667,-79.2,0.011241913246367589
5825,2012,WV,GRANT,54,23,54023,Oxycodone,8,106,9429,39.11667,-79.2,0.011241913246367589
5843,2012,WV,CALHOUN,54,13,54013,Hydrocodone,6,62,9429,38.83333,-81.11667,0.006575458691271609
5929,2012,WV,GREENBRIER,54,25,54025,Heroin,3,78,9429,37.95,-80.41667,0.008272351256761056
5931,2012,WV,BROOKE,54,9,54009,Oxycodone,3,14,9429,40.28333,-80.56667,0.0014847809948032665
5939,2012,WV,CABELL,54,11,54011,Morphine,3,508,9429,38.43333,-82.25,0.053876338954289955
5940,2012,WV,CALHOUN,54,13,54013,Fentanyl,1,62,9429,38.83333,-81.11667,0.006575458691271609
5941,2012,WV,CALHOUN,54,13,54013,Morphine,9,62,9429,38.83333,-81.11667,0.006575458691271609
5983,2012,WV,DODDRIDGE,54,17,54017,Oxycodone,2,35,9429,39.26667,-80.7,0.003711952487008166
6011,2012,WV,GREENBRIER,54,25,54025,Hydrocodone,8,78,9429,37.95,-80.41667,0.008272351256761056
6025,2012,WV,HARDY,54,31,54031,Buprenorphine,2,194,9429,39.01667,-78.81667,0.02057482235655955
6036,2011,WV,WAYNE,54,99,54099,Oxycodone,31,56,9310,38.15,-82.45,0.006015037593984963
6046,2011,WV,WOOD,54,107,54107,Methadone,2,381,9310,39.2,-81.50139,0.040923737916219116
6051,2011,WV,WYOMING,54,109,54109,Hydrocodone,5,26,9310,37.61667,-81.55,0.0027926960257787323
6072,2012,WV,BARBOUR,54,1,54001,Oxycodone,1,3,9429,39.13333,-80.03333,0.0003181673560292714
6082,2012,WV,BERKELEY,54,3,54003,Buprenorphine,16,727,9429,39.45,-78.03333,0.07710255594442676
6083,2012,WV,BERKELEY,54,3,54003,Morphine,3,727,9429,39.45,-78.03333,0.07710255594442676
6089,2012,WV,BROOKE,54,9,54009,Hydrocodone,1,14,9429,40.28333,-80.56667,0.0014847809948032665
6153,2012,WV,BERKELEY,54,3,54003,Methadone,3,727,9429,39.45,-78.03333,0.07710255594442676
6160,2012,WV,BOONE,54,5,54005,Buprenorphine,1,32,9429,38.01667,-81.7,0.0033937851309788947
6161,2012,WV,BOONE,54,5,54005,Hydrocodone,5,32,9429,38.01667,-81.7,0.0033937851309788947
6172,2012,WV,BROOKE,54,9,54009,Methadone,2,14,9429,40.28333,-80.56667,0.0014847809948032665
6182,2012,WV,CABELL,54,11,54011,Hydromorphone,1,508,9429,38.43333,-82.25,0.053876338954289955
6203,2012,WV,CLAY,54,15,54015,Oxycodone,1,59,9429,38.48333,-81.06667,0.006257291335242337
6220,2012,WV,DODDRIDGE,54,17,54017,Buprenorphine,5,35,9429,39.26667,-80.7,0.003711952487008166
6240,2012,WV,HAMPSHIRE,54,27,54027,Hydromorphone,3,102,9429,39.33333,-78.6,0.010817690104995227
6244,2012,WV,HANCOCK,54,29,54029,Buprenorphine,1,54,9429,40.50056,-80.56667,0.005727012408526885
6245,2012,WV,HANCOCK,54,29,54029,Hydrocodone,1,54,9429,40.50056,-80.56667,0.005727012408526885
6252,2012,WV,HARRISON,54,33,54033,Dextropropoxyphene,1,666,9429,39.28333,-80.38333,0.07063315303849825
6253,2012,WV,HARRISON,54,33,54033,Morphine,13,666,9429,39.28333,-80.38333,0.07063315303849825
6267,2012,WV,JACKSON,54,35,54035,Codeine,1,91,9429,38.83333,-81.68333,0.009651076466221232
6269,2012,WV,JEFFERSON,54,37,54037,Buprenorphine,2,105,9429,39.3,-77.85,0.011135857461024499
6270,2012,WV,JEFFERSON,54,37,54037,Codeine,1,105,9429,39.3,-77.85,0.011135857461024499
6273,2012,WV,KANAWHA,54,39,54039,Buprenorphine,8,1395,9429,38.33333,-81.56667,0.1479478205536112
6274,2012,WV,KANAWHA,54,39,54039,Codeine,6,1395,9429,38.33333,-81.56667,0.1479478205536112
6275,2012,WV,KANAWHA,54,39,54039,Hydrocodone,61,1395,9429,38.33333,-81.56667,0.1479478205536112
6276,2012,WV,KANAWHA,54,39,54039,Morphine,6,1395,9429,38.33333,-81.56667,0.1479478205536112
6312,2012,WV,MARION,54,49,54049,Hydrocodone,6,543,9429,39.51667,-80.25,0.05758829144129812
6314,2012,WV,MARSHALL,54,51,54051,Buprenorphine,2,133,9429,39.86667,-80.65,0.014105419450631032
6315,2012,WV,MARSHALL,54,51,54051,Hydrocodone,6,133,9429,39.86667,-80.65,0.014105419450631032
6316,2012,WV,MCDOWELL,54,47,54047,Methadone,1,38,9429,37.36667,-81.65,0.004030119843037438
6329,2012,WV,MERCER,54,55,54055,Oxymorphone,19,452,9429,37.4,-81.11667,0.04793721497507689
6344,2012,WV,BERKELEY,54,3,54003,Oxymorphone,2,727,9429,39.45,-78.03333,0.07710255594442676
6357,2012,WV,BRAXTON,54,7,54007,Oxycodone,11,147,9429,38.71667,-80.7,0.015590200445434299
6373,2012,WV,CABELL,54,11,54011,Heroin,97,508,9429,38.43333,-82.25,0.053876338954289955
6392,2012,WV,CLAY,54,15,54015,Hydrocodone,1,59,9429,38.48333,-81.06667,0.006257291335242337
6411,2012,WV,DODDRIDGE,54,17,54017,Heroin,11,35,9429,39.26667,-80.7,0.003711952487008166
6423,2012,WV,FAYETTE,54,19,54019,Hydrocodone,10,95,9429,38.05,-81.1,0.010075299607593595
6424,2012,WV,FAYETTE,54,19,54019,Oxycodone,24,95,9429,38.05,-81.1,0.010075299607593595
6461,2012,WV,BOONE,54,5,54005,Oxymorphone,2,32,9429,38.01667,-81.7,0.0033937851309788947
6478,2012,WV,CABELL,54,11,54011,Hydrocodone,11,508,9429,38.43333,-82.25,0.053876338954289955
6529,2012,WV,DODDRIDGE,54,17,54017,Hydrocodone,5,35,9429,39.26667,-80.7,0.003711952487008166
6577,2012,WV,GILMER,54,21,54021,Hydrocodone,1,19,9429,38.93333,-80.85,0.002015059921518719
6589,2012,WV,HAMPSHIRE,54,27,54027,Buprenorphine,7,102,9429,39.33333,-78.6,0.010817690104995227
6590,2012,WV,HAMPSHIRE,54,27,54027,Morphine,1,102,9429,39.33333,-78.6,0.010817690104995227
6596,2012,WV,HARRISON,54,33,54033,Hydrocodone,18,666,9429,39.28333,-80.38333,0.07063315303849825
6597,2012,WV,HARRISON,54,33,54033,Oxycodone,10,666,9429,39.28333,-80.38333,0.07063315303849825
