,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState,lat,lon,Rat
2656,2010,PA,YORK,42,133,42133,Tramadol,2,3066,89981,40.12528,-77.00028,0.034073860037118944
2657,2011,PA,ADAMS,42,1,42001,Methadone,3,297,86793,39.75028,-77.37528,0.0034219349486709757
2667,2011,PA,ARMSTRONG,42,5,42005,Morphine,1,406,86793,41.12528,-79.68333,0.004677796596499717
2678,2011,PA,BEDFORD,42,9,42009,Oxycodone,6,158,86793,40.25028,-78.62528,0.0018204233060269838
2684,2011,PA,BERKS,42,11,42011,Morphine,3,2369,86793,40.62528,-75.87528,0.027294827923910914
2685,2011,PA,BLAIR,42,13,42013,Codeine,1,607,86793,40.625,-78.37528,0.006993651561761893
2704,2011,PA,BUCKS,42,17,42017,Hydromorphone,4,6735,86793,40.50028,-75.37528,0.07759842383602364
2707,2010,PA,WARREN,42,123,42123,Propoxyphene,1,213,89981,41.87528,-79.50028,0.0023671664017959346
2717,2010,PA,WESTMORELAND,42,129,42129,Hydrocodone,87,1506,89981,40.62528,-79.62528,0.016736866671852948
2718,2010,PA,WESTMORELAND,42,129,42129,Tramadol,1,1506,89981,40.62528,-79.62528,0.016736866671852948
2734,2011,PA,ADAMS,42,1,42001,Buprenorphine,2,297,86793,39.75028,-77.37528,0.0034219349486709757
2735,2011,PA,ADAMS,42,1,42001,Codeine,1,297,86793,39.75028,-77.37528,0.0034219349486709757
2736,2011,PA,ADAMS,42,1,42001,Hydrocodone,5,297,86793,39.75028,-77.37528,0.0034219349486709757
2738,2011,PA,ALLEGHENY,42,3,42003,Fentanyl,2,8004,86793,40.62528,-80.12528,0.09221941861670872
2739,2011,PA,ALLEGHENY,42,3,42003,Tramadol,10,8004,86793,40.62528,-80.12528,0.09221941861670872
2746,2011,PA,ARMSTRONG,42,5,42005,Heroin,86,406,86793,41.12528,-79.68333,0.004677796596499717
2754,2011,PA,BEAVER,42,7,42007,Oxycodone,11,575,86793,40.75028,-80.50028,0.00662495823395896
2755,2011,PA,BEAVER,42,7,42007,Oxymorphone,2,575,86793,40.75028,-80.50028,0.00662495823395896
2763,2011,PA,BERKS,42,11,42011,Tramadol,1,2369,86793,40.62528,-75.87528,0.027294827923910914
2764,2011,PA,BLAIR,42,13,42013,Oxycodone,33,607,86793,40.625,-78.37528,0.006993651561761893
2765,2011,PA,BLAIR,42,13,42013,Oxymorphone,6,607,86793,40.625,-78.37528,0.006993651561761893
2774,2011,PA,BUCKS,42,17,42017,Oxycodone,520,6735,86793,40.50028,-75.37528,0.07759842383602364
2775,2011,PA,BUCKS,42,17,42017,Oxymorphone,4,6735,86793,40.50028,-75.37528,0.07759842383602364
2779,2011,PA,BUTLER,42,19,42019,Hydrocodone,3,403,86793,41.12528,-80.00028,0.004643231597018193
2784,2011,PA,CAMBRIA,42,21,42021,Morphine,3,655,86793,40.62528,-78.75028,0.007546691553466293
2793,2011,PA,CENTRE,42,27,42027,Fentanyl,1,848,86793,41.25028,-77.9,0.009770373186777736
2794,2011,PA,CENTRE,42,27,42027,Hydrocodone,11,848,86793,41.25028,-77.9,0.009770373186777736
2795,2011,PA,CENTRE,42,27,42027,Propoxyphene,1,848,86793,41.25028,-77.9,0.009770373186777736
2804,2011,PA,CLINTON,42,35,42035,Hydrocodone,3,111,86793,41.37528,-77.87528,0.0012789049808164252
2808,2010,PA,WAYNE,42,127,42127,Hydromorphone,1,152,89981,41.87528,-75.37528,0.0016892455073848924
2809,2010,PA,WESTMORELAND,42,129,42129,Buprenorphine,40,1506,89981,40.62528,-79.62528,0.016736866671852948
2810,2010,PA,WESTMORELAND,42,129,42129,Morphine,8,1506,89981,40.62528,-79.62528,0.016736866671852948
2824,2011,PA,ADAMS,42,1,42001,Heroin,20,297,86793,39.75028,-77.37528,0.0034219349486709757
2825,2011,PA,ADAMS,42,1,42001,Propoxyphene,2,297,86793,39.75028,-77.37528,0.0034219349486709757
2826,2011,PA,ALLEGHENY,42,3,42003,Buprenorphine,263,8004,86793,40.62528,-80.12528,0.09221941861670872
2827,2011,PA,ALLEGHENY,42,3,42003,Morphine,21,8004,86793,40.62528,-80.12528,0.09221941861670872
2832,2011,PA,ARMSTRONG,42,5,42005,Codeine,2,406,86793,41.12528,-79.68333,0.004677796596499717
2833,2011,PA,ARMSTRONG,42,5,42005,Hydrocodone,5,406,86793,41.12528,-79.68333,0.004677796596499717
2834,2011,PA,ARMSTRONG,42,5,42005,Tramadol,2,406,86793,41.12528,-79.68333,0.004677796596499717
2841,2011,PA,BEDFORD,42,9,42009,Buprenorphine,2,158,86793,40.25028,-78.62528,0.0018204233060269838
2842,2011,PA,BEDFORD,42,9,42009,Morphine,2,158,86793,40.25028,-78.62528,0.0018204233060269838
2847,2011,PA,BERKS,42,11,42011,Methadone,2,2369,86793,40.62528,-75.87528,0.027294827923910914
2848,2011,PA,BLAIR,42,13,42013,Fentanyl,2,607,86793,40.625,-78.37528,0.006993651561761893
2860,2011,PA,BUCKS,42,17,42017,Methadone,38,6735,86793,40.50028,-75.37528,0.07759842383602364
2865,2011,PA,BUTLER,42,19,42019,Fentanyl,1,403,86793,41.12528,-80.00028,0.004643231597018193
2868,2011,PA,CAMBRIA,42,21,42021,Hydromorphone,2,655,86793,40.62528,-78.75028,0.007546691553466293
2872,2011,PA,CARBON,42,25,42025,Buprenorphine,6,306,86793,41.12528,-75.675,0.0035256299471155507
2873,2011,PA,CARBON,42,25,42025,Morphine,2,306,86793,41.12528,-75.675,0.0035256299471155507
2879,2011,PA,CENTRE,42,27,42027,Buprenorphine,11,848,86793,41.25028,-77.9,0.009770373186777736
2880,2011,PA,CENTRE,42,27,42027,Morphine,5,848,86793,41.25028,-77.9,0.009770373186777736
2881,2011,PA,CHESTER,42,29,42029,Hydromorphone,6,2189,86793,40.12528,-75.87528,0.025220927955019415
2885,2011,PA,CLARION,42,31,42031,Oxycodone,12,244,86793,41.37528,-79.37528,0.002811286624497367
2887,2011,PA,CLEARFIELD,42,33,42033,Heroin,11,199,86793,41.12528,-78.75028,0.0022928116322744924
2890,2011,PA,CLINTON,42,35,42035,Heroin,2,111,86793,41.37528,-77.87528,0.0012789049808164252
2891,2011,PA,CLINTON,42,35,42035,Methadone,1,111,86793,41.37528,-77.87528,0.0012789049808164252
2892,2011,PA,COLUMBIA,42,37,42037,Oxycodone,2,367,86793,41.25028,-76.37528,0.004228451603239892
2903,2011,PA,CUMBERLAND,42,41,42041,Buprenorphine,6,214,86793,40.25028,-77.37528,0.0024656366296821174
2904,2011,PA,CUMBERLAND,42,41,42041,Morphine,1,214,86793,40.25028,-77.37528,0.0024656366296821174
2914,2010,PA,LUZERNE,42,79,42079,Fentanyl,7,1448,89981,41.37528,-76.25028,0.016092286149298186
2915,2010,PA,LYCOMING,42,81,42081,Heroin,101,683,89981,41.50028,-77.50028,0.007590491325946589
2916,2010,PA,LYCOMING,42,81,42081,Methadone,7,683,89981,41.50028,-77.50028,0.007590491325946589
2938,2010,PA,MERCER,42,85,42085,Hydromorphone,4,357,89981,41.37528,-80.50028,0.0039675042508974115
2945,2010,PA,MONROE,42,89,42089,Fentanyl,1,737,89981,41.25028,-75.15,0.008190618019359643
2946,2010,PA,MONROE,42,89,42089,Hydromorphone,2,737,89981,41.25028,-75.15,0.008190618019359643
2950,2010,PA,MONTGOMERY,42,91,42091,Methadone,1,369,89981,40.37528,-75.50028,0.004100865738322535
2978,2010,PA,PERRY,42,99,42099,Buprenorphine,1,160,89981,40.50028,-77.25028,0.0017781531656683078
2981,2010,PA,PHILADELPHIA,42,101,42101,Heroin,3910,33513,89981,40.12528,-75.00028,0.3724452940065125
2982,2010,PA,PHILADELPHIA,42,101,42101,Oxycodone,1513,33513,89981,40.12528,-75.00028,0.3724452940065125
2983,2010,PA,PHILADELPHIA,42,101,42101,Propoxyphene,15,33513,89981,40.12528,-75.00028,0.3724452940065125
2987,2010,PA,PIKE,42,103,42103,Heroin,35,144,89981,41.50028,-75.12528,0.001600337849101477
2991,2010,PA,POTTER,42,105,42105,Oxycodone,6,147,89981,42.00028,-78.12528,0.0016336782209577577
2992,2010,PA,POTTER,42,105,42105,Oxymorphone,2,147,89981,42.00028,-78.12528,0.0016336782209577577
3014,2010,PA,SCHUYLKILL,42,107,42107,Heroin,49,733,89981,40.87528,-76.25028,0.008146164190217934
3015,2010,PA,SCHUYLKILL,42,107,42107,Methadone,1,733,89981,40.87528,-76.25028,0.008146164190217934
3024,2010,PA,SNYDER,42,109,42109,Heroin,3,132,89981,40.77083,-77.08471999999999,0.0014669763616763538
3025,2010,PA,SNYDER,42,109,42109,Methadone,1,132,89981,40.77083,-77.08471999999999,0.0014669763616763538
3026,2010,PA,SOMERSET,42,111,42111,Hydrocodone,11,187,89981,40.25028,-79.00028,0.0020782165123748348
3035,2010,PA,TIOGA,42,117,42117,Oxycodone,1,25,89981,41.87528,-77.50028,0.0002778364321356731
3042,2010,PA,VENANGO,42,121,42121,Heroin,15,291,89981,41.50028,-79.87528,0.0032340160700592346
3043,2010,PA,VENANGO,42,121,42121,Methadone,2,291,89981,41.50028,-79.87528,0.0032340160700592346
3044,2010,PA,VENANGO,42,121,42121,Propoxyphene,3,291,89981,41.50028,-79.87528,0.0032340160700592346
3050,2010,PA,WARREN,42,123,42123,Buprenorphine,9,213,89981,41.87528,-79.50028,0.0023671664017959346
3054,2010,PA,WASHINGTON,42,125,42125,Oxycodone,52,881,89981,40.37528,-80.50028,0.00979095586846112
3055,2010,PA,WASHINGTON,42,125,42125,Oxymorphone,6,881,89981,40.37528,-80.50028,0.00979095586846112
3061,2010,PA,WAYNE,42,127,42127,Heroin,15,152,89981,41.87528,-75.37528,0.0016892455073848924
3064,2010,PA,WESTMORELAND,42,129,42129,Methorphan,1,1506,89981,40.62528,-79.62528,0.016736866671852948
3065,2010,PA,WESTMORELAND,42,129,42129,Oxycodone,85,1506,89981,40.62528,-79.62528,0.016736866671852948
3066,2010,PA,WESTMORELAND,42,129,42129,Oxymorphone,4,1506,89981,40.62528,-79.62528,0.016736866671852948
3075,2010,PA,YORK,42,133,42133,Hydromorphone,1,3066,89981,40.12528,-77.00028,0.034073860037118944
3076,2010,PA,YORK,42,133,42133,Methadone,11,3066,89981,40.12528,-77.00028,0.034073860037118944
3080,2011,PA,ADAMS,42,1,42001,Fentanyl,1,297,86793,39.75028,-77.37528,0.0034219349486709757
3081,2011,PA,ADAMS,42,1,42001,Morphine,1,297,86793,39.75028,-77.37528,0.0034219349486709757
3082,2011,PA,ALLEGHENY,42,3,42003,Heroin,2298,8004,86793,40.62528,-80.12528,0.09221941861670872
3083,2011,PA,ALLEGHENY,42,3,42003,Hydrocodone,201,8004,86793,40.62528,-80.12528,0.09221941861670872
3084,2011,PA,ALLEGHENY,42,3,42003,Methadone,25,8004,86793,40.62528,-80.12528,0.09221941861670872
3098,2011,PA,BEAVER,42,7,42007,Morphine,6,575,86793,40.75028,-80.50028,0.00662495823395896
3104,2011,PA,BERKS,42,11,42011,Propoxyphene,2,2369,86793,40.62528,-75.87528,0.027294827923910914
3105,2011,PA,BLAIR,42,13,42013,Morphine,7,607,86793,40.625,-78.37528,0.006993651561761893
3108,2011,PA,BLAIR,42,13,42013,Propoxyphene,2,607,86793,40.625,-78.37528,0.006993651561761893
3113,2011,PA,BRADFORD,42,15,42015,Oxycodone,19,170,86793,41.87528,-76.87528,0.0019586833039530837
3114,2011,PA,BRADFORD,42,15,42015,Oxymorphone,3,170,86793,41.87528,-76.87528,0.0019586833039530837
3118,2011,PA,BUCKS,42,17,42017,Buprenorphine,136,6735,86793,40.50028,-75.37528,0.07759842383602364
3120,2011,PA,BUTLER,42,19,42019,Buprenorphine,13,403,86793,41.12528,-80.00028,0.004643231597018193
3121,2011,PA,BUTLER,42,19,42019,Propoxyphene,2,403,86793,41.12528,-80.00028,0.004643231597018193
3124,2011,PA,CAMBRIA,42,21,42021,Buprenorphine,12,655,86793,40.62528,-78.75028,0.007546691553466293
3126,2011,PA,CARBON,42,25,42025,Methadone,4,306,86793,41.12528,-75.675,0.0035256299471155507
3135,2011,PA,CENTRE,42,27,42027,Heroin,12,848,86793,41.25028,-77.9,0.009770373186777736
3140,2011,PA,CLARION,42,31,42031,Methadone,3,244,86793,41.37528,-79.37528,0.002811286624497367
3143,2011,PA,CLEARFIELD,42,33,42033,Buprenorphine,8,199,86793,41.12528,-78.75028,0.0022928116322744924
3147,2011,PA,CLINTON,42,35,42035,Buprenorphine,5,111,86793,41.37528,-77.87528,0.0012789049808164252
3148,2011,PA,COLUMBIA,42,37,42037,Methadone,2,367,86793,41.25028,-76.37528,0.004228451603239892
3153,2011,PA,DAUPHIN,42,43,42043,Codeine,2,2514,86793,40.62778,-76.75278,0.028965469565517956
3154,2011,PA,DAUPHIN,42,43,42043,Oxycodone,58,2514,86793,40.62778,-76.75278,0.028965469565517956
3155,2011,PA,DAUPHIN,42,43,42043,Oxymorphone,1,2514,86793,40.62778,-76.75278,0.028965469565517956
3158,2011,PA,DELAWARE,42,45,42045,Heroin,461,4699,86793,40.00028,-75.37528,0.054140310854562
3159,2011,PA,DELAWARE,42,45,42045,Propoxyphene,2,4699,86793,40.00028,-75.37528,0.054140310854562
3164,2011,PA,ERIE,42,49,42049,Buprenorphine,17,1620,86793,41.12528,-80.00028,0.018665099720023504
3170,2011,PA,FAYETTE,42,51,42051,Fentanyl,3,1007,86793,40.12528,-79.75028,0.01160231815929856
3171,2011,PA,FAYETTE,42,51,42051,Morphine,1,1007,86793,40.12528,-79.75028,0.01160231815929856
3179,2011,PA,FRANKLIN,42,55,42055,Morphine,1,706,86793,40.25028,-77.66667,0.008134296544652218
3184,2011,PA,FULTON,42,57,42057,Buprenorphine,1,117,86793,40.12528,-78.12528,0.0013480349797794753
3211,2011,PA,BUCKS,42,17,42017,Fentanyl,3,6735,86793,40.50028,-75.37528,0.07759842383602364
3212,2011,PA,BUCKS,42,17,42017,Heroin,821,6735,86793,40.50028,-75.37528,0.07759842383602364
3213,2011,PA,BUCKS,42,17,42017,Propoxyphene,2,6735,86793,40.50028,-75.37528,0.07759842383602364
3219,2011,PA,CAMBRIA,42,21,42021,Codeine,1,655,86793,40.62528,-78.75028,0.007546691553466293
3220,2011,PA,CAMBRIA,42,21,42021,Hydrocodone,7,655,86793,40.62528,-78.75028,0.007546691553466293
3230,2011,PA,CENTRE,42,27,42027,Oxycodone,16,848,86793,41.25028,-77.9,0.009770373186777736
3231,2011,PA,CENTRE,42,27,42027,Oxymorphone,2,848,86793,41.25028,-77.9,0.009770373186777736
3235,2011,PA,CHESTER,42,29,42029,Buprenorphine,14,2189,86793,40.12528,-75.87528,0.025220927955019415
3236,2011,PA,CHESTER,42,29,42029,Codeine,6,2189,86793,40.12528,-75.87528,0.025220927955019415
3240,2011,PA,CLARION,42,31,42031,Buprenorphine,19,244,86793,41.37528,-79.37528,0.002811286624497367
3241,2011,PA,CLARION,42,31,42031,Hydrocodone,4,244,86793,41.37528,-79.37528,0.002811286624497367
3250,2011,PA,CRAWFORD,42,39,42039,Methadone,3,381,86793,41.75028,-80.50028,0.004389754934153676
3251,2011,PA,CUMBERLAND,42,41,42041,Oxycodone,3,214,86793,40.25028,-77.37528,0.0024656366296821174
3259,2011,PA,DELAWARE,42,45,42045,Methadone,10,4699,86793,40.00028,-75.37528,0.054140310854562
3260,2011,PA,DELAWARE,42,45,42045,Methorphan,4,4699,86793,40.00028,-75.37528,0.054140310854562
3264,2011,PA,ERIE,42,49,42049,Oxycodone,36,1620,86793,41.12528,-80.00028,0.018665099720023504
3265,2011,PA,ERIE,42,49,42049,Oxymorphone,7,1620,86793,41.12528,-80.00028,0.018665099720023504
3275,2011,PA,FOREST,42,53,42053,Oxycodone,3,31,86793,41.50028,-79.50028,0.00035717166130909173
3281,2011,PA,FULTON,42,57,42057,Oxycodone,4,117,86793,40.12528,-78.12528,0.0013480349797794753
3313,2011,PA,DELAWARE,42,45,42045,Fentanyl,5,4699,86793,40.00028,-75.37528,0.054140310854562
3314,2011,PA,DELAWARE,42,45,42045,Hydromorphone,3,4699,86793,40.00028,-75.37528,0.054140310854562
3318,2011,PA,ELK,42,47,42047,Buprenorphine,11,103,86793,41.62639,-78.64166999999999,0.001186731648865692
3319,2011,PA,ELK,42,47,42047,Morphine,1,103,86793,41.62639,-78.64166999999999,0.001186731648865692
3324,2011,PA,ERIE,42,49,42049,Codeine,2,1620,86793,41.12528,-80.00028,0.018665099720023504
3325,2011,PA,ERIE,42,49,42049,Hydrocodone,48,1620,86793,41.12528,-80.00028,0.018665099720023504
3326,2011,PA,ERIE,42,49,42049,Tramadol,3,1620,86793,41.12528,-80.00028,0.018665099720023504
3334,2011,PA,FAYETTE,42,51,42051,Codeine,2,1007,86793,40.12528,-79.75028,0.01160231815929856
3335,2011,PA,FAYETTE,42,51,42051,Oxycodone,74,1007,86793,40.12528,-79.75028,0.01160231815929856
3336,2011,PA,FAYETTE,42,51,42051,Oxymorphone,19,1007,86793,40.12528,-79.75028,0.01160231815929856
3348,2011,PA,FRANKLIN,42,55,42055,Codeine,1,706,86793,40.25028,-77.66667,0.008134296544652218
3353,2011,PA,FULTON,42,57,42057,Codeine,1,117,86793,40.12528,-78.12528,0.0013480349797794753
3354,2011,PA,FULTON,42,57,42057,Heroin,7,117,86793,40.12528,-78.12528,0.0013480349797794753
3364,2011,PA,GREENE,42,59,42059,Heroin,40,140,86793,40.00028,-80.25028,0.0016130333091378336
3388,2011,PA,HUNTINGDON,42,61,42061,Oxycodone,23,221,86793,40.62528,-78.12528,0.002546288295139009
3391,2011,PA,INDIANA,42,63,42063,Hydrocodone,12,740,86793,40.87528,-79.12528,0.008526033205442835
3392,2011,PA,INDIANA,42,63,42063,Tramadol,2,740,86793,40.87528,-79.12528,0.008526033205442835
3398,2011,PA,JEFFERSON,42,65,42065,Buprenorphine,8,252,86793,41.25028,-79.12528,0.0029034599564481006
3399,2011,PA,JEFFERSON,42,65,42065,Morphine,5,252,86793,41.25028,-79.12528,0.0029034599564481006
3409,2011,PA,LACKAWANNA,42,69,42069,Buprenorphine,19,1006,86793,41.62528,-75.62528,0.01159079649280472
3414,2010,PA,SCHUYLKILL,42,107,42107,Buprenorphine,8,733,89981,40.87528,-76.25028,0.008146164190217934
3415,2010,PA,SCHUYLKILL,42,107,42107,Dextropropoxyphene,1,733,89981,40.87528,-76.25028,0.008146164190217934
3416,2010,PA,SCHUYLKILL,42,107,42107,Fentanyl,1,733,89981,40.87528,-76.25028,0.008146164190217934
3417,2010,PA,SCHUYLKILL,42,107,42107,Morphine,7,733,89981,40.87528,-76.25028,0.008146164190217934
3443,2010,PA,TIOGA,42,117,42117,Buprenorphine,1,25,89981,41.87528,-77.50028,0.0002778364321356731
3444,2010,PA,TIOGA,42,117,42117,Morphine,1,25,89981,41.87528,-77.50028,0.0002778364321356731
3451,2010,PA,VENANGO,42,121,42121,Morphine,7,291,89981,41.50028,-79.87528,0.0032340160700592346
3455,2010,PA,WARREN,42,123,42123,Heroin,11,213,89981,41.87528,-79.50028,0.0023671664017959346
3456,2010,PA,WARREN,42,123,42123,Methadone,2,213,89981,41.87528,-79.50028,0.0023671664017959346
3462,2010,PA,WASHINGTON,42,125,42125,Methadone,5,881,89981,40.37528,-80.50028,0.00979095586846112
3464,2010,PA,WAYNE,42,127,42127,Methadone,2,152,89981,41.87528,-75.37528,0.0016892455073848924
3472,2010,PA,WYOMING,42,131,42131,Heroin,18,120,89981,41.62528,-76.12528,0.0013336148742512308
3473,2010,PA,WYOMING,42,131,42131,Oxycodone,12,120,89981,41.62528,-76.12528,0.0013336148742512308
3482,2011,PA,ALLEGHENY,42,3,42003,Propoxyphene,6,8004,86793,40.62528,-80.12528,0.09221941861670872
3492,2011,PA,ARMSTRONG,42,5,42005,Methadone,1,406,86793,41.12528,-79.68333,0.004677796596499717
3500,2011,PA,BEAVER,42,7,42007,Hydrocodone,6,575,86793,40.75028,-80.50028,0.00662495823395896
3503,2011,PA,BERKS,42,11,42011,Hydrocodone,12,2369,86793,40.62528,-75.87528,0.027294827923910914
3504,2011,PA,BLAIR,42,13,42013,Hydrocodone,15,607,86793,40.625,-78.37528,0.006993651561761893
3510,2011,PA,BUCKS,42,17,42017,Morphine,10,6735,86793,40.50028,-75.37528,0.07759842383602364
3513,2011,PA,BUTLER,42,19,42019,Heroin,80,403,86793,41.12528,-80.00028,0.004643231597018193
3514,2011,PA,BUTLER,42,19,42019,Methadone,1,403,86793,41.12528,-80.00028,0.004643231597018193
3516,2011,PA,CAMBRIA,42,21,42021,Heroin,74,655,86793,40.62528,-78.75028,0.007546691553466293
3517,2011,PA,CAMBRIA,42,21,42021,Methadone,6,655,86793,40.62528,-78.75028,0.007546691553466293
3520,2011,PA,CARBON,42,25,42025,Heroin,33,306,86793,41.12528,-75.675,0.0035256299471155507
3527,2011,PA,CENTRE,42,27,42027,Hydromorphone,1,848,86793,41.25028,-77.9,0.009770373186777736
3528,2011,PA,CENTRE,42,27,42027,Methadone,4,848,86793,41.25028,-77.9,0.009770373186777736
3533,2011,PA,CLARION,42,31,42031,Heroin,33,244,86793,41.37528,-79.37528,0.002811286624497367
3539,2011,PA,COLUMBIA,42,37,42037,Heroin,51,367,86793,41.25028,-76.37528,0.004228451603239892
3542,2011,PA,CRAWFORD,42,39,42039,Heroin,8,381,86793,41.75028,-80.50028,0.004389754934153676
3547,2011,PA,DAUPHIN,42,43,42043,Hydrocodone,32,2514,86793,40.62778,-76.75278,0.028965469565517956
3548,2011,PA,DAUPHIN,42,43,42043,Tramadol,4,2514,86793,40.62778,-76.75278,0.028965469565517956
3549,2011,PA,DELAWARE,42,45,42045,Buprenorphine,92,4699,86793,40.00028,-75.37528,0.054140310854562
3550,2011,PA,DELAWARE,42,45,42045,Codeine,19,4699,86793,40.00028,-75.37528,0.054140310854562
3553,2011,PA,ELK,42,47,42047,Hydrocodone,1,103,86793,41.62639,-78.64166999999999,0.001186731648865692
3554,2011,PA,ERIE,42,49,42049,Hydromorphone,1,1620,86793,41.12528,-80.00028,0.018665099720023504
3562,2011,PA,FAYETTE,42,51,42051,Hydrocodone,53,1007,86793,40.12528,-79.75028,0.01160231815929856
3563,2011,PA,FAYETTE,42,51,42051,Tramadol,2,1007,86793,40.12528,-79.75028,0.01160231815929856
3571,2011,PA,FRANKLIN,42,55,42055,Hydrocodone,12,706,86793,40.25028,-77.66667,0.008134296544652218
3572,2011,PA,FRANKLIN,42,55,42055,Oxycodone,52,706,86793,40.25028,-77.66667,0.008134296544652218
3573,2011,PA,FRANKLIN,42,55,42055,Tramadol,1,706,86793,40.25028,-77.66667,0.008134296544652218
3611,2011,PA,BERKS,42,11,42011,Buprenorphine,14,2369,86793,40.62528,-75.87528,0.027294827923910914
3612,2011,PA,BERKS,42,11,42011,Codeine,4,2369,86793,40.62528,-75.87528,0.027294827923910914
3627,2011,PA,BUTLER,42,19,42019,Oxycodone,15,403,86793,41.12528,-80.00028,0.004643231597018193
3628,2011,PA,BUTLER,42,19,42019,Oxymorphone,6,403,86793,41.12528,-80.00028,0.004643231597018193
3631,2011,PA,CAMBRIA,42,21,42021,Oxycodone,90,655,86793,40.62528,-78.75028,0.007546691553466293
3632,2011,PA,CAMBRIA,42,21,42021,Oxymorphone,5,655,86793,40.62528,-78.75028,0.007546691553466293
3634,2011,PA,CARBON,42,25,42025,Fentanyl,1,306,86793,41.12528,-75.675,0.0035256299471155507
3635,2011,PA,CARBON,42,25,42025,Oxycodone,14,306,86793,41.12528,-75.675,0.0035256299471155507
3638,2011,PA,CHESTER,42,29,42029,Heroin,126,2189,86793,40.12528,-75.87528,0.025220927955019415
3639,2011,PA,CHESTER,42,29,42029,Oxycodone,112,2189,86793,40.12528,-75.87528,0.025220927955019415
3640,2011,PA,CHESTER,42,29,42029,Tramadol,4,2189,86793,40.12528,-75.87528,0.025220927955019415
3646,2011,PA,CLEARFIELD,42,33,42033,Hydrocodone,3,199,86793,41.12528,-78.75028,0.0022928116322744924
3647,2011,PA,CLEARFIELD,42,33,42033,Oxycodone,9,199,86793,41.12528,-78.75028,0.0022928116322744924
3651,2011,PA,CRAWFORD,42,39,42039,Fentanyl,1,381,86793,41.75028,-80.50028,0.004389754934153676
3652,2011,PA,CRAWFORD,42,39,42039,Oxycodone,9,381,86793,41.75028,-80.50028,0.004389754934153676
3653,2011,PA,CRAWFORD,42,39,42039,Oxymorphone,2,381,86793,41.75028,-80.50028,0.004389754934153676
3662,2011,PA,DELAWARE,42,45,42045,Hydrocodone,44,4699,86793,40.00028,-75.37528,0.054140310854562
3663,2011,PA,DELAWARE,42,45,42045,Morphine,13,4699,86793,40.00028,-75.37528,0.054140310854562
3664,2011,PA,DELAWARE,42,45,42045,Tramadol,8,4699,86793,40.00028,-75.37528,0.054140310854562
3687,2011,PA,FRANKLIN,42,55,42055,Fentanyl,2,706,86793,40.25028,-77.66667,0.008134296544652218
3688,2011,PA,FRANKLIN,42,55,42055,Propoxyphene,1,706,86793,40.25028,-77.66667,0.008134296544652218
3702,2011,PA,GREENE,42,59,42059,Buprenorphine,2,140,86793,40.00028,-80.25028,0.0016130333091378336
3703,2011,PA,GREENE,42,59,42059,Hydrocodone,2,140,86793,40.00028,-80.25028,0.0016130333091378336
3713,2011,PA,CRAWFORD,42,39,42039,Hydromorphone,1,381,86793,41.75028,-80.50028,0.004389754934153676
3718,2011,PA,CUMBERLAND,42,41,42041,Heroin,14,214,86793,40.25028,-77.37528,0.0024656366296821174
3719,2011,PA,CUMBERLAND,42,41,42041,Methadone,5,214,86793,40.25028,-77.37528,0.0024656366296821174
3728,2011,PA,ERIE,42,49,42049,Fentanyl,2,1620,86793,41.12528,-80.00028,0.018665099720023504
3729,2011,PA,ERIE,42,49,42049,Heroin,103,1620,86793,41.12528,-80.00028,0.018665099720023504
3745,2011,PA,FRANKLIN,42,55,42055,Methadone,5,706,86793,40.25028,-77.66667,0.008134296544652218
3748,2011,PA,FULTON,42,57,42057,Hydrocodone,3,117,86793,40.12528,-78.12528,0.0013480349797794753
3780,2011,PA,INDIANA,42,63,42063,Morphine,3,740,86793,40.87528,-79.12528,0.008526033205442835
3799,2011,PA,LACKAWANNA,42,69,42069,Fentanyl,2,1006,86793,41.62528,-75.62528,0.01159079649280472
3800,2011,PA,LACKAWANNA,42,69,42069,Heroin,376,1006,86793,41.62528,-75.62528,0.01159079649280472
3801,2011,PA,LACKAWANNA,42,69,42069,Methadone,2,1006,86793,41.62528,-75.62528,0.01159079649280472
3805,2011,PA,LAWRENCE,42,73,42073,Hydrocodone,8,377,86793,41.00028,-80.50028,0.00434366826817831
3817,2011,PA,BRADFORD,42,15,42015,Heroin,18,170,86793,41.87528,-76.87528,0.0019586833039530837
3828,2011,PA,CARBON,42,25,42025,Hydrocodone,10,306,86793,41.12528,-75.675,0.0035256299471155507
3837,2011,PA,CHESTER,42,29,42029,Morphine,3,2189,86793,40.12528,-75.87528,0.025220927955019415
3847,2011,PA,COLUMBIA,42,37,42037,Hydrocodone,4,367,86793,41.25028,-76.37528,0.004228451603239892
3850,2011,PA,CRAWFORD,42,39,42039,Hydrocodone,11,381,86793,41.75028,-80.50028,0.004389754934153676
3854,2011,PA,CUMBERLAND,42,41,42041,Hydrocodone,1,214,86793,40.25028,-77.37528,0.0024656366296821174
3860,2011,PA,DAUPHIN,42,43,42043,Heroin,205,2514,86793,40.62778,-76.75278,0.028965469565517956
3861,2011,PA,DAUPHIN,42,43,42043,Methadone,8,2514,86793,40.62778,-76.75278,0.028965469565517956
3867,2011,PA,DELAWARE,42,45,42045,Oxycodone,417,4699,86793,40.00028,-75.37528,0.054140310854562
